squadra,nome,ruolo,quotazione_iniziale_2026_27,presenze_2025_26,pred_fantamedia,pred_voto,pred_gol,pred_assist,pred_bonus_netti,pred_presenze_previste,pred_presenze_titolare_previste,titolarita_forum_esperti,salute_forum_esperti,consiglio_forum_esperti,totale_forum_esperti,indice_sorpresa,categoria_sorpresa,giornata1_squadra_casa,giornata1_squadra_ospite,giornata1_data_ora,titolare_previsto_giornata1,ballottaggio_pct_giornata1,indisponibile_giornata1,motivo_indisponibilita_giornata1,voto_consigliato_giornata1,commento_voto_giornata1,rigorista_giornata1,tira_punizioni_giornata1,tira_angoli_giornata1,indice_rischio_giornata1,categoria_rischio_giornata1
ROM,Soulè,a,12.0,32,6.59,6.11,4.0,3.2,13.5,27.0,18.4,,,,,,,ROM,FIO,2026-08-24T18:45:00Z,,,False,,3,"L’arrivo di Mora e le sirene di mercato potrebbero non regalargli la tranquillità giusta per gestire al meglio il via della stagione, anche se una situazione del genere potrebbe dargli la motivazione giusta per mostrare a se stesso e all’allenatore di meritare il posto in questa squadra. Con una pubalgia (per ora) messa alle spalle, è arrivato il momento per Mati di riprendere per mano questa Roma.",True,True,True,,
ROM,Hermoso,d,10.0,27,6.02,5.99,2.1,0.6,2.1,22.6,20.2,,,,,,,ROM,FIO,2026-08-24T18:45:00Z,,,False,,3,"Il ballottaggio con Koulierakis è ancora da monitorare. Se parte titolare, è lecito aspettarsi una prestazione abbastanza pulita ma va chiarito che a livello fantacalcistico è il profilo che salta meno all'occhio nel pacchetto difensivo giallorosso.",False,False,False,,
ROM,Konè M.,c,10.0,29,6.35,6.08,1.9,2.0,3.8,26.1,2.7,9.0,7.0,8.0,38.0,7.89,SORPRESA AL RIALZO (esperti piu' fiduciosi del modello),ROM,FIO,2026-08-24T18:45:00Z,,,False,,4,"Il ritorno del francese è molto importante per gli equilibri tattici della squadra; fantacalcisticamente, però, sappiamo che il bonus sia una chimera. Può garantire un ottimo voto grazie alla sua capacità di accompagnare il gioco e recuperare palloni senza troppa fatica, ma non è il giocatore su cui puntare se si cerca il +3 (lieti di venir smentiti a partire proprio da quest'anno).",False,False,False,,
ROM,Pellegrini Lo.,c,10.0,24,6.5,6.03,2.1,3.1,9.3,23.0,14.4,,,,,,,,,,,,,,,,,,,,
ROM,Cristante,c,8.0,37,6.15,6.03,1.5,1.5,6.2,26.8,26.2,9.0,9.0,7.0,38.0,0.0,coerente (modello ed esperti d'accordo),ROM,FIO,2026-08-24T18:45:00Z,,,False,,3,"Approfondimento tra le ""Possibili sorprese""",False,False,False,,
ROM,Rensch,d,5.0,19,6.02,6.02,0.9,1.5,3.8,17.4,10.4,,,,,,,ROM,FIO,2026-08-24T18:45:00Z,False,20,False,,3,"In possibile ballottaggio, come spiegato nella sezione apposita. Il consiglio che possiamo darvi è quello di schierarlo con dovuta copertura, fermo restando che non sarebbe un delitto valutare alternative.",False,False,False,-7.67,RISCHIO GIORNATA 1 (ballottaggio/indisponibilita' non previsti dal modello)
ROM,Pisilli,c,5.0,22,6.19,6.02,2.2,1.7,4.1,19.3,13.2,7.0,8.0,7.0,36.0,2.34,coerente (modello ed esperti d'accordo),ROM,FIO,2026-08-24T18:45:00Z,,,False,,3,"Il fatto che la Roma abbia rifiutato ogni offerta per questo ragazzo è indicativo sul perché Pisilli rappresenti il futuro della Roma: si sacrifica sempre tanto per la squadra, di conseguenza il buon voto è sempre alla sua portata.",False,False,False,,
ROM,Ghilardi,d,4.0,21,5.94,5.93,0.6,0.5,0.2,17.6,10.9,,,,,,,ROM,FIO,2026-08-24T18:45:00Z,,,False,,2,"Resta pur sempre schierabile ma difficilmente andrà a voto in questa partita, a meno di imprevisti per quanto riguarda la prestazione di Mancini.",False,False,False,,
ROM,El Aynaoui,c,4.0,21,6.1,5.96,0.9,1.5,2.0,17.9,10.0,7.0,8.0,7.0,35.0,2.34,coerente (modello ed esperti d'accordo),ROM,FIO,2026-08-24T18:45:00Z,,,False,,3,"I tifosi e i fantallenatori si aspettano tanto da lui e le qualità per incidere a partita in corso non gli mancano: di conseguenza, non sarebbe poi così sbagliato pensare di schierarlo.",False,False,False,,
ROM,Angelino,d,3.0,6,5.92,5.94,0.4,1.3,0.4,12.2,5.9,,,,,,,,,,,,,,,,,,,,
ROM,Ziolkowski,d,1.0,9,5.83,5.85,0.3,0.6,0.3,12.1,9.3,,,,,,,ROM,FIO,2026-08-24T18:45:00Z,,,False,,2,"Stesso discorso appena fatto con Ghilardi, cambiando il soggetto degli imprevisti con N'Dicka.",False,False,False,,
ROM,Vaz,a,1.0,7,6.13,5.9,1.2,0.7,4.2,10.9,6.2,5.0,8.0,5.0,29.0,0.0,coerente (modello ed esperti d'accordo),ROM,FIO,2026-08-24T18:45:00Z,,,False,,2,"Resta schierabile se avete la possibilità di sprecare una sostituzione in questa maniera; in alternativa, il suo voto resta più probabile come esperimento per far in modo di poter dare il cambio a uno dei due interpreti posizionati sulle fasce.",False,False,False,,
SAS,Berardi,a,18.0,26,6.84,6.12,4.3,4.4,21.0,24.9,18.1,9.0,6.0,8.0,38.0,4.31,SORPRESA AL RIALZO (esperti piu' fiduciosi del modello),,,,,,,,,,,,,,
SAS,Laurientè,a,15.0,37,6.6,6.14,4.0,6.7,13.7,30.7,22.4,9.0,8.0,9.0,41.0,0.54,coerente (modello ed esperti d'accordo),ATA,SAS,2026-08-23T18:45:00Z,,,False,,5,"– Incredibile la crescita che ha fatto questo ragazzo sotto Grosso, accentratore del gioco neroverde senza Berardi e con Pinamonti out è anche rigorista oltre a battere i piazzati. Nel gol neroverde ci sarà sicuramente il suo zampino, IMPOSSIBILE non schierarlo.",True,True,True,,
SAS,Pinamonti,a,13.0,34,6.57,5.97,5.7,1.5,18.2,25.8,21.5,9.0,8.0,8.0,38.0,1.32,coerente (modello ed esperti d'accordo),,,,,,,,,,,,,,
SAS,Thorstvedt,c,10.0,31,6.29,6.0,3.3,1.5,7.6,24.9,23.3,7.0,8.0,7.0,37.0,-3.21,RISCHIO AL RIBASSO (esperti meno fiduciosi del modello),,,,,,,,,,,,,,
SAS,Bowie,a,10.0,14,6.23,5.9,2.9,0.7,9.2,18.3,10.2,6.0,8.0,6.0,31.0,0.0,coerente (modello ed esperti d'accordo),ATA,SAS,2026-08-23T18:45:00Z,,,False,,3,"Ottimo esordio a Cesena dove ha fatto tanto a sportellate per aprire gli spazi alle ali e alle mezzali neroverde, ed è stato ripagato dai compagni con un paio di assist al bacio che lo scozzese non ha sfruttato. Potete scommettere su di lui data l'attitudine offensiva del Sassuolo e sulla difesa dell'Atalanta che dovrà ancora sistemarsi.",False,False,False,,
SAS,Konè I.,c,9.0,35,6.21,5.93,2.7,1.4,7.1,28.9,26.3,3.0,7.0,3.0,27.0,-7.47,RISCHIO AL RIBASSO (esperti meno fiduciosi del modello),,,,,,,,,,,,,,
SAS,Muric,p,7.0,32,4.81,6.13,0.5,0.4,-41.1,29.0,29.1,9.0,8.0,7.0,37.0,0.0,coerente (modello ed esperti d'accordo),ATA,SAS,2026-08-23T18:45:00Z,,,False,,2,"– Aquilani lo riconferma titolare e io ve lo riconfermo sconsigliato. Con tutta la difesa titolare fuori, schemi difensivi ancora da registrare e un'Atalanta che ha giocatori per far male il malus è dietro l'angolo. Potrebbe essere molto sollecitato in ottica mod.",False,False,False,,
SAS,Idzes,d,7.0,35,5.81,5.82,0.4,0.7,0.0,26.8,25.0,9.0,8.0,7.0,37.0,0.0,coerente (modello ed esperti d'accordo),ATA,SAS,2026-08-23T18:45:00Z,,,False,,2,"E' tornato in gruppo da pochissimo e non ha giocato neanche con il Cesena, ci sembra francamente impossibile che riesca a prendere parte alla partita.",False,False,False,,
SAS,Volpato,c,7.0,21,6.2,5.93,1.6,1.7,5.5,21.2,13.4,6.0,8.0,7.0,36.0,0.0,coerente (modello ed esperti d'accordo),ATA,SAS,2026-08-23T18:45:00Z,,,False,,4,– Approfondimento tra i Consigliati.,False,True,True,,
SAS,Matic,c,5.0,34,5.94,5.87,1.0,0.9,1.3,20.0,19.5,8.0,8.0,7.0,35.0,2.96,coerente (modello ed esperti d'accordo),ATA,SAS,2026-08-23T18:45:00Z,,,False,,3,"Fondamentale per tecnica ed esperienza nel gioco di Aquilani, al fanta un po' meno.",False,False,False,,
SAS,Adzic,c,5.0,4,6.03,5.98,0.5,0.5,1.5,12.1,6.3,6.0,8.0,6.0,32.0,0.0,coerente (modello ed esperti d'accordo),ATA,SAS,2026-08-23T18:45:00Z,True,70,False,,3,– Approfondimento tra le Possibili Sorprese.,False,False,False,2.34,coerente (modello e scheda partita d'accordo)
SAS,Bakola,c,5.0,3,5.98,5.83,0.5,0.7,1.4,16.3,11.7,6.0,8.0,7.0,34.0,0.0,coerente (modello ed esperti d'accordo),ATA,SAS,2026-08-23T18:45:00Z,,,False,,4,– Approfondimento tra i Consigliati.,False,False,False,,
SAS,Walukiewicz,d,4.0,34,5.69,5.75,0.2,0.8,0.3,22.2,21.8,6.0,7.0,5.0,28.0,-5.16,RISCHIO AL RIBASSO (esperti meno fiduciosi del modello),,,,,,,,,,,,,,
SAS,Doig,d,4.0,27,5.77,5.83,0.6,0.8,0.3,20.9,16.2,7.0,7.0,6.0,32.0,2.1,coerente (modello ed esperti d'accordo),ATA,SAS,2026-08-23T18:45:00Z,,,False,,2,"L'Atalanta non è il Cesena, sarà super offensivo come chiede Aquilani ma potrebbe pagare in fase difensiva. Da schierare solo se giocate senza mod.",False,False,False,,
SAS,Candè,d,3.0,8,5.69,5.65,0.2,0.4,0.1,11.9,7.6,7.0,7.0,6.0,31.0,2.53,coerente (modello ed esperti d'accordo),,,,,,,,,,,,,,
SAS,Boloca,c,2.0,2,5.68,5.67,0.3,0.4,0.1,10.0,10.0,3.0,6.0,3.0,23.0,-2.34,coerente (modello ed esperti d'accordo),,,,,,,,,,,,,,
SAS,Lipani,c,2.0,21,5.92,5.85,0.9,0.7,1.2,18.0,14.6,7.0,8.0,7.0,34.0,2.34,coerente (modello ed esperti d'accordo),ATA,SAS,2026-08-23T18:45:00Z,False,30,False,,3,Parte dietro a Bakola ed Adzic ma anche lui ha dimostrato di avere confidenza col bonus.,False,False,False,-2.34,coerente (modello e scheda partita d'accordo)
SAS,Turati,p,1.0,6,4.94,6.2,0.1,0.3,-17.2,14.3,13.2,3.0,8.0,3.0,26.0,-2.34,coerente (modello ed esperti d'accordo),ATA,SAS,2026-08-23T18:45:00Z,,,False,,1,,False,False,False,,
SAS,Iannoni,c,1.0,5,5.86,5.79,0.6,0.6,1.1,9.7,6.6,,,,,,,ATA,SAS,2026-08-23T18:45:00Z,,,False,,2,,False,False,False,,
SAS,Moro L.,a,1.0,6,5.83,5.68,0.6,0.5,1.3,10.1,5.2,4.0,8.0,4.0,25.0,0.0,coerente (modello ed esperti d'accordo),ATA,SAS,2026-08-23T18:45:00Z,,,False,,1,,False,False,False,,
TOR,Simeone,a,15.0,32,6.62,5.99,7.3,2.8,20.7,28.3,22.0,8.0,8.0,9.0,40.0,0.99,coerente (modello ed esperti d'accordo),TOR,MIL,2026-08-23T18:45:00Z,,,False,,3,"in casa va messo sempre, a meno che non abbiate alternative davvero valide, sapendo però che contro il Milan ci sono ottime probabilità che non arrivino bonus.",False,False,False,,
TOR,Vlasic,c,14.0,37,6.5,6.02,3.5,3.0,12.7,30.8,24.6,8.0,8.0,8.0,40.0,0.0,coerente (modello ed esperti d'accordo),TOR,MIL,2026-08-23T18:45:00Z,,,False,,4,"Approfondimento tra i "" Consigliati """,True,True,False,,
TOR,Casadei,c,10.0,32,6.21,5.96,2.1,1.5,7.2,24.3,19.6,8.0,7.0,7.0,37.0,2.87,coerente (modello ed esperti d'accordo),TOR,MIL,2026-08-23T18:45:00Z,True,55,False,,3,"dovrebbe essere impiegato in posizione più avanzata e, di conseguenza, potrebbe avere qualche chances di liberare il suo ottimo tiro.",False,False,False,-2.73,coerente (modello e scheda partita d'accordo)
TOR,Adams C.,a,9.0,32,6.4,5.95,3.5,1.8,12.9,24.1,15.3,7.0,8.0,7.0,37.0,2.34,coerente (modello ed esperti d'accordo),TOR,MIL,2026-08-23T18:45:00Z,,,False,,2,"entrerà a gara in corso, ma non vale uno slot in attacco.",False,False,False,,
TOR,Coco,d,7.0,35,5.85,5.86,1.0,0.7,0.8,29.4,28.6,8.0,8.0,6.0,34.0,0.0,coerente (modello ed esperti d'accordo),TOR,MIL,2026-08-23T18:45:00Z,,,False,,2,"gara difficile per lui, che temiamo verrà piuttosto sollecitato dalla delantera rossonera ove venisse impiegato dal 1'.",False,False,False,,
TOR,Ismajli,d,7.0,24,5.8,5.82,0.4,0.4,-0.1,21.3,16.5,,,,,,,TOR,MIL,2026-08-23T18:45:00Z,,,False,,2,"giocherà titolare a causa della squalifica di Comert, ma non è ancora tirato a lucido (lo sarà mai?).",False,False,False,,
TOR,Oristanio,c,7.0,18,6.12,5.89,1.6,0.8,4.9,19.1,12.0,6.0,8.0,6.0,33.0,0.0,coerente (modello ed esperti d'accordo),TOR,MIL,2026-08-23T18:45:00Z,,,False,,1,"approdato al Toro in cerca di riscatto, al momento il Mister sembra orientato su altre scelte sulla trequarti.",False,False,False,,
TOR,Zapata D.,a,7.0,23,6.4,6.02,3.5,2.6,14.3,19.6,11.8,6.0,6.0,7.0,35.0,0.0,coerente (modello ed esperti d'accordo),,,,,,,,,,,,,,
TOR,Comuzzo,d,6.0,24,5.71,5.78,0.6,0.4,0.3,20.4,18.6,8.0,8.0,7.0,35.0,3.78,SORPRESA AL RIALZO (esperti piu' fiduciosi del modello),TOR,MIL,2026-08-23T18:45:00Z,,,False,,3,"non ha sfigurato nel precampionato ed è apparso il più solido della retroguardia, nonostante le perplessità che si è portato dietro dalla sua ultima, sfortunata, esperienza; se dovesse confermare la forma delle amichevoli potrebbe guadagnarsi la sufficienza.",False,False,False,,
TOR,Pedersen,d,5.0,28,5.87,5.81,0.9,1.3,1.7,19.7,14.6,8.0,8.0,7.0,35.0,7.67,SORPRESA AL RIALZO (esperti piu' fiduciosi del modello),TOR,MIL,2026-08-23T18:45:00Z,,,False,,2,"è sicuramente tra i più in forma della difesa granata, ma contro questo avversario non vediamo come possa avere occasione di mettersi in luce.",False,False,False,,
TOR,Gineitis,c,5.0,27,5.91,5.86,1.0,1.3,2.2,21.3,17.0,6.0,8.0,7.0,33.0,-0.78,coerente (modello ed esperti d'accordo),TOR,MIL,2026-08-23T18:45:00Z,True,60,False,,2,"Approfondimento tra gli "" Sconsigliati """,False,False,True,-0.78,coerente (modello e scheda partita d'accordo)
TOR,Ilkhan,c,4.0,17,6.0,5.85,1.0,0.8,2.3,16.9,12.6,5.0,8.0,6.0,30.0,0.0,coerente (modello ed esperti d'accordo),,,,,,,,,,,,,,
TOR,Njie,c,4.0,10,5.95,5.74,1.1,0.5,2.1,15.5,8.0,6.0,8.0,7.0,34.0,0.0,coerente (modello ed esperti d'accordo),TOR,MIL,2026-08-23T18:45:00Z,False,45,False,,3,"anche lui ha ben impressionato nelle amichevoli di agosto, ma è in ballottaggio per un posto e non è dato sapere se e quanto verrà impiegato anche per questioni di mercato.",False,False,False,0.0,coerente (modello e scheda partita d'accordo)
TOR,Kulenovic,a,4.0,7,5.84,5.79,0.6,0.5,1.6,14.5,8.8,3.0,8.0,4.0,25.0,-2.34,coerente (modello ed esperti d'accordo),TOR,MIL,2026-08-23T18:45:00Z,,,False,,2,idem come sopra,False,False,False,,
TOR,Aboukhlal,c,3.0,11,5.82,5.83,0.4,0.5,0.7,12.1,6.6,6.0,8.0,4.0,30.0,0.0,coerente (modello ed esperti d'accordo),,,,,,,,,,,,,,
TOR,Biraghi,d,2.0,11,5.78,5.82,0.2,1.3,0.1,13.9,6.5,3.0,8.0,4.0,25.0,-1.76,coerente (modello ed esperti d'accordo),TOR,MIL,2026-08-23T18:45:00Z,,,False,,1,costosissimo esubero in attesa di essere piazzato da qualche parte. dubitiamo sia nelle vostre fantarose.,False,False,True,,
TOR,Paleari,p,1.0,29,4.87,6.17,0.3,0.3,-24.1,17.0,24.0,8.0,8.0,5.0,31.0,0.0,coerente (modello ed esperti d'accordo),TOR,MIL,2026-08-23T18:45:00Z,,,False,,2,"Secondo portiere (terzo, tra poco)",False,False,False,,
TOR,Ilic,c,1.0,8,5.75,5.81,0.7,0.9,0.7,13.5,7.6,3.0,4.0,4.0,24.0,-2.53,coerente (modello ed esperti d'accordo),TOR,MIL,2026-08-23T18:45:00Z,,,False,,1,altro costosissimo esubero in attesa di trasferimento; non dovrebbe essere nelle vostre fantarose.,False,False,False,,
TOR,Anjorin,c,1.0,9,5.93,5.88,1.0,1.2,2.1,12.3,7.8,4.0,4.0,4.0,26.0,0.0,coerente (modello ed esperti d'accordo),,,,,,,,,,,,,,
UDI,Davis K.,a,19.0,30,6.6,6.07,4.7,3.8,19.3,29.2,24.6,9.0,7.0,8.0,40.0,0.0,coerente (modello ed esperti d'accordo),UDI,COM,2026-08-22T16:30:00Z,,,False,,4,"Nonostante la stazza e la preparazione specifica ha già il ritmo partita, probabilmente non ancora i 90 minuti, finora a Udine non è mai partito in una condizione così favorevole.",True,False,False,,
UDI,Zaniolo,c,18.0,31,6.63,6.08,5.6,3.1,16.9,28.5,24.2,,,,,,,UDI,COM,2026-08-22T16:30:00Z,,,False,,4,"Contro il Padova si è incaponito alla ricerca del gol senza riuscire a trovarlo, ma la voglia di lasciare il segno si è vista eccome. Le indicazioni di questo precampionato sono state comunque positive, tanto da essere premiato come miglior giocatore della FVG Cup. Il Como è un avversario complicato, ma resta uno di quei giocatori che difficilmente lasceremmo fuori.",True,True,True,,
UDI,Solet,d,13.0,34,6.15,5.98,1.6,1.6,4.8,29.0,27.0,9.0,7.0,9.0,41.0,0.0,coerente (modello ed esperti d'accordo),UDI,COM,2026-08-22T16:30:00Z,False,20,False,,4,"""Per sostituirlo ne servirebbero tre: un difensore, un centrocampista e un attaccante"" . Parole del Group Technical Director Gian Luca Nani che dicono già tutto. Approfondimento tra i "" Consigliati """,True,False,False,-7.67,RISCHIO GIORNATA 1 (ballottaggio/indisponibilita' non previsti dal modello)
UDI,Ekkelenkamp,c,10.0,31,6.2,5.95,2.9,1.6,8.6,26.6,20.6,8.0,8.0,8.0,39.0,2.05,coerente (modello ed esperti d'accordo),UDI,COM,2026-08-22T16:30:00Z,,,False,,3,"Queste sono le sue partite: dovrà dare una mano ai mediani nel contenimento, ma anche provare ad aggiungere imprevedibilità davanti con inserimenti e conclusioni dalla distanza. Approfondimento tra le "" Possibili sorprese """,False,True,True,,
UDI,Okoye,p,9.0,30,5.03,6.13,0.2,0.3,-33.9,28.8,28.6,,,,,,,UDI,COM,2026-08-22T16:30:00Z,,,False,,3,"Da poco rientrato da un infortunio alla spalla, non sarà in grandissima forma, comunque schierabile ma con qualche rischio visto una difesa Udinese rinnovata e un attacco Como confermato.",False,False,False,,
UDI,Vojvoda,d,8.0,27,6.05,5.93,0.9,1.5,1.3,19.6,10.8,6.0,7.0,7.0,34.0,0.0,coerente (modello ed esperti d'accordo),UDI,COM,2026-08-22T16:30:00Z,,,False,,3,È un esterno che sa giocare la palla ed è un giocatore capace di giocare in più ruoli e quindi anche adattabile a diverse situazioni quindi difficile che vada in difficoltà.,False,True,True,,
UDI,Kristensen T.,d,7.0,28,5.86,5.82,0.9,0.5,0.8,23.7,24.3,8.0,8.0,7.0,37.0,0.0,coerente (modello ed esperti d'accordo),,,,,,,,,,,,,,
UDI,Kamara H.,d,6.0,26,5.9,5.87,0.9,1.4,1.2,23.3,19.6,7.0,8.0,6.0,33.0,-0.49,coerente (modello ed esperti d'accordo),UDI,COM,2026-08-22T16:30:00Z,,,False,,2,Probabilmente giocherà maggiormente in fase di contenimento vista la propensione del Como.,False,False,False,,
UDI,Karlstrom,c,6.0,36,5.87,5.85,0.6,0.8,0.7,29.6,26.7,9.0,9.0,7.0,36.0,0.0,coerente (modello ed esperti d'accordo),UDI,COM,2026-08-22T16:30:00Z,,,False,,2,"Contro il palleggio e la mobilità del Como sarà chiamato a fare gli straordinari soprattutto in fase di contenimento. Approfondimento tra gli "" Sconsigliati """,False,False,False,,
UDI,Piotrowski,c,5.0,30,5.99,5.86,1.4,0.5,2.4,17.5,13.0,,,,,,,UDI,COM,2026-08-22T16:30:00Z,True,55,False,,2,"Parte leggermente avanti su Miller, ma attenzione al cartellino: nella posizione attuale è chiamato a un lavoro più di contenimento rispetto allo scorso anno e contro il Como questo aspetto potrebbe accentuarsi ulteriormente.",False,False,False,0.0,coerente (modello e scheda partita d'accordo)
UDI,Kabasele,d,4.0,28,5.9,5.82,1.1,0.6,1.6,14.9,14.9,6.0,7.0,7.0,34.0,0.0,coerente (modello ed esperti d'accordo),,,,,,,,,,,,,,
UDI,Bertola,d,4.0,25,5.83,5.88,1.0,0.7,0.9,19.5,16.2,6.0,8.0,7.0,33.0,-0.17,coerente (modello ed esperti d'accordo),UDI,COM,2026-08-22T16:30:00Z,False,25,False,,2,"Arriva da un buon campionato d'esordio a Udine ma, come l'anno scorso, riparte un pò in sordina.",False,False,False,-4.09,RISCHIO GIORNATA 1 (ballottaggio/indisponibilita' non previsti dal modello)
UDI,Zanoli,d,4.0,19,5.87,5.83,0.4,0.9,1.3,18.7,15.4,7.0,6.0,7.0,34.0,2.34,coerente (modello ed esperti d'accordo),,,,,,,,,,,,,,
UDI,Arizala,d,4.0,5,5.79,5.85,0.6,0.5,0.9,15.3,10.1,6.0,8.0,6.0,32.0,0.0,coerente (modello ed esperti d'accordo),UDI,COM,2026-08-22T16:30:00Z,,,False,,2,"Potrebbe subentrare a Kamara soprattutto in caso di svantaggio e la situazione potrebbe anche essergli favorevole, ma come anche per molti altri difensori la tendenza è nel sconsigliare il suo schieramento.",False,False,False,,
UDI,Gueye,a,4.0,13,6.1,5.87,1.4,0.5,1.7,12.9,4.5,5.0,8.0,4.0,26.0,0.0,coerente (modello ed esperti d'accordo),UDI,COM,2026-08-22T16:30:00Z,,,False,,3,Partirà dalla panchina ma nelle ultime uscite ha dimostrato di riuscire a dare un pò di brio in avanti nonostante gli manchi ancora la precisione.,False,False,False,,
UDI,Miller L.,c,3.0,19,6.01,5.85,0.7,1.4,1.4,16.7,10.3,6.0,8.0,6.0,32.0,0.0,coerente (modello ed esperti d'accordo),UDI,COM,2026-08-22T16:30:00Z,False,45,False,,2,"Se la gioca con Piotrowski ma parte leggermente dietro: dalla sua avrebbe forse qualcosa in più nella gestione del possesso, ma contro il Como in quella zona è probabile che si privilegi soprattutto sostanza e contenimento.",False,False,False,0.0,coerente (modello e scheda partita d'accordo)
UDI,Palma,d,2.0,4,5.68,5.76,0.6,0.5,0.9,13.1,7.7,5.0,8.0,4.0,29.0,0.0,coerente (modello ed esperti d'accordo),UDI,COM,2026-08-22T16:30:00Z,True,50,False,,2,Il ragazzo se la sta cavando egregiamente mostrando spesso una buona tranquillità ma aspetterei prima di schierarlo perché l'eventuale titolarità alla prima contro il Como potrebbe giocargli comunque uno scherzo a livello emotivo.,False,False,False,0.0,coerente (modello e scheda partita d'accordo)
UDI,Ebosse,d,2.0,16,5.72,5.8,0.3,0.4,0.1,14.7,9.7,5.0,7.0,4.0,25.0,0.0,coerente (modello ed esperti d'accordo),UDI,COM,2026-08-22T16:30:00Z,False,5,False,,2,Sembrava dovesse andare via subito invece è ancora lì e il suo lo fa sempre.,False,False,False,-6.84,RISCHIO GIORNATA 1 (ballottaggio/indisponibilita' non previsti dal modello)
UDI,Buksa,a,2.0,21,6.18,5.88,1.8,0.7,5.6,13.0,10.4,6.0,7.0,5.0,28.0,0.0,coerente (modello ed esperti d'accordo),UDI,COM,2026-08-22T16:30:00Z,,,False,,1,La prova tutt’altro che incoraggiante in Coppa Italia potrebbe essere stata anche l’ultima in bianconero: nelle ultime ore si è aperta una trattativa per la sua cessione al Maiorca.,False,False,False,,
UDI,Padelli,p,1.0,2,4.74,6.02,0.1,0.3,-8.7,4.4,3.1,,,,,,,UDI,COM,2026-08-22T16:30:00Z,,,False,,2,Secondo portiere,False,False,False,,
UDI,Mlacic,d,1.0,3,5.69,5.79,0.5,0.5,0.7,9.9,6.4,5.0,8.0,5.0,29.0,0.0,coerente (modello ed esperti d'accordo),UDI,COM,2026-08-22T16:30:00Z,,,False,,2,Il ragazzo non ha mai sfigurato quando chiamato in causa ma a inizio campionato siamo ancora freddi.,False,False,False,,
UDI,Zarraga,c,1.0,10,5.84,5.7,0.7,0.5,2.0,12.4,9.7,5.0,7.0,4.0,28.0,0.0,coerente (modello ed esperti d'accordo),UDI,COM,2026-08-22T16:30:00Z,,,False,,1,"Stagione nuova, vecchie abitudini. Difficile aspettarsi molto più dei consueti 10-15 minuti finali.",False,False,False,,
UDI,Bayo V.,a,1.0,12,6.04,5.79,1.6,0.6,2.5,10.8,6.2,4.0,8.0,4.0,25.0,0.0,coerente (modello ed esperti d'accordo),UDI,COM,2026-08-22T16:30:00Z,,,False,,2,"Contro il Barcellona ha disputato una buona gara e un bel gol, poi in Coppa Italia non si è visto, pare non godere delle preferenze del Mister.",False,False,False,,
VEN,Bella-Kotchap,d,6.0,18,5.7,5.79,0.4,0.4,-0.0,17.5,11.9,8.0,6.0,7.0,33.0,7.67,SORPRESA AL RIALZO (esperti piu' fiduciosi del modello),VEN,LEC,2026-08-23T16:30:00Z,,,False,,3,"Molto bene durante il precampionato, molto male alla prima ufficiale contro il Modena in Coppa Italia, complice una linea difensiva troppo alta per essere sostenuta da difensori con la stazza del tedesco, soprattutto ora con i carichi della preparazione estiva sulle gambe. Confidiamo che Stroppa riveda questo aspetto tattico e che l'ex Southampton torni a giganteggiare contro Geubbels e Stulic che, sulla carta, hanno le caratteristiche perfette per finire prede della sua fisicità.",False,False,False,,
VEN,Basic,c,6.0,23,6.01,5.93,1.8,1.6,4.3,22.0,19.8,7.0,8.0,7.0,35.0,-0.49,coerente (modello ed esperti d'accordo),VEN,LEC,2026-08-23T16:30:00Z,,,False,,3,"Si alterna con Busio per impostare ed inserirsi in fase di possesso, non vanta l'asset dei piazzati ma ha un buon fiuto sulla lettura dei cross dall'esterno e la giusta fisicità per tenere testa al centrocampo dei salentini. Come per l'americano, può essere una valida scelta di giornata.",False,False,False,,
VEN,Sohm,c,5.0,24,5.92,5.87,0.8,1.2,1.8,21.0,15.6,7.0,8.0,7.0,36.0,2.34,coerente (modello ed esperti d'accordo),VEN,LEC,2026-08-23T16:30:00Z,,,False,,2,"Approfondimento tra gli "" Sconsigliati """,False,False,False,,
VEN,Helgason,c,3.0,4,5.88,5.72,0.5,0.7,1.6,11.8,9.8,5.0,8.0,4.0,27.0,0.0,coerente (modello ed esperti d'accordo),VEN,LEC,2026-08-23T16:30:00Z,,,False,,2,I dubbi sulla sua adeguatezza nell'attuale serie A sono stati confermati in questo precampionato.,False,False,False,,
