stagione,giornata,squadra,punti_pre,vittorie_pre,pareggi_pre,sconfitte_pre,gol_fatti_pre,gol_subiti_pre,diff_reti_pre,posizione_pre
2023-24,15,Cagliari,10,2,4,8,13.0,26.0,-13.0,19
2023-24,15,Salernitana,8,1,5,8,10.0,28.0,-18.0,20
2023-24,16,Inter,38,12,2,1,37.0,7.0,30.0,1
2023-24,16,Juventus,36,11,3,1,23.0,9.0,14.0,2
2023-24,16,Milan,29,9,2,4,26.0,18.0,8.0,3
2023-24,16,Roma,25,7,4,4,28.0,17.0,11.0,4
2023-24,16,Bologna,25,6,7,2,18.0,12.0,6.0,5
2023-24,16,Napoli,24,7,3,5,26.0,18.0,8.0,6
2023-24,16,Fiorentina,24,7,3,5,24.0,18.0,6.0,7
2023-24,16,Atalanta,23,7,2,6,24.0,18.0,6.0,8
2023-24,16,Monza,21,5,6,4,16.0,14.0,2.0,9
2023-24,16,Lazio,21,6,3,6,16.0,16.0,0.0,10
2023-24,16,Torino,20,5,5,5,13.0,16.0,-3.0,11
2023-24,16,Frosinone,19,5,4,6,20.0,24.0,-4.0,12
2023-24,16,Lecce,17,3,8,4,17.0,20.0,-3.0,13
2023-24,16,Genoa,15,4,3,8,15.0,20.0,-5.0,14
2023-24,16,Sassuolo,15,4,3,8,22.0,28.0,-6.0,15
2023-24,16,Cagliari,13,3,4,8,15.0,27.0,-12.0,16
2023-24,16,Udinese,12,1,9,5,12.0,25.0,-13.0,17
2023-24,16,Empoli,12,3,3,9,10.0,27.0,-17.0,18
2023-24,16,Verona,11,2,5,8,13.0,22.0,-9.0,19
2023-24,16,Salernitana,8,1,5,9,11.0,30.0,-19.0,20
2023-24,17,Inter,41,13,2,1,39.0,7.0,32.0,1
2023-24,17,Juventus,37,11,4,1,24.0,10.0,14.0,2
2023-24,17,Milan,32,10,2,4,29.0,18.0,11.0,3
2023-24,17,Bologna,28,7,7,2,20.0,12.0,8.0,4
2023-24,17,Napoli,27,8,3,5,28.0,19.0,9.0,5
2023-24,17,Fiorentina,27,8,3,5,25.0,18.0,7.0,6
2023-24,17,Atalanta,26,8,2,6,28.0,19.0,9.0,7
2023-24,17,Roma,25,7,4,5,28.0,19.0,9.0,8
2023-24,17,Torino,23,6,5,5,14.0,16.0,-2.0,9
2023-24,17,Monza,21,5,6,5,16.0,17.0,-1.0,10
2023-24,17,Lazio,21,6,3,7,16.0,18.0,-2.0,11
2023-24,17,Lecce,20,4,8,4,19.0,21.0,-2.0,12
2023-24,17,Frosinone,19,5,4,7,21.0,26.0,-5.0,13
2023-24,17,Genoa,16,4,4,8,16.0,21.0,-5.0,14
2023-24,17,Sassuolo,16,4,4,8,24.0,30.0,-6.0,15
2023-24,17,Cagliari,13,3,4,9,16.0,29.0,-13.0,16
2023-24,17,Udinese,13,1,10,5,14.0,27.0,-13.0,17
2023-24,17,Empoli,12,3,3,10,10.0,28.0,-18.0,18
2023-24,17,Verona,11,2,5,9,13.0,23.0,-10.0,19
2023-24,17,Salernitana,8,1,5,10,12.0,34.0,-22.0,20
2023-24,18,Inter,44,14,2,1,41.0,7.0,34.0,1
2023-24,18,Juventus,40,12,4,1,26.0,11.0,15.0,2
2023-24,18,Milan,33,10,3,4,31.0,20.0,11.0,3
2023-24,18,Bologna,31,8,7,2,21.0,12.0,9.0,4
2023-24,18,Fiorentina,30,9,3,5,26.0,18.0,8.0,5
2023-24,18,Roma,28,8,4,5,30.0,19.0,11.0,6
2023-24,18,Napoli,27,8,3,6,28.0,21.0,7.0,7
2023-24,18,Atalanta,26,8,2,7,28.0,20.0,8.0,8
2023-24,18,Lazio,24,7,3,7,18.0,18.0,0.0,9
2023-24,18,Torino,24,6,6,5,15.0,17.0,-2.0,10
2023-24,18,Monza,21,5,6,6,16.0,18.0,-2.0,11
2023-24,18,Lecce,20,4,8,5,19.0,23.0,-4.0,12
2023-24,18,Genoa,19,5,4,8,18.0,22.0,-4.0,13
2023-24,18,Frosinone,19,5,4,8,22.0,28.0,-6.0,14
2023-24,18,Sassuolo,16,4,4,9,25.0,32.0,-7.0,15
2023-24,18,Verona,14,3,5,9,15.0,23.0,-8.0,16
2023-24,18,Udinese,14,1,11,5,15.0,28.0,-13.0,17
2023-24,18,Cagliari,13,3,4,10,16.0,31.0,-15.0,18
2023-24,18,Empoli,12,3,3,11,10.0,30.0,-20.0,19
2023-24,18,Salernitana,9,1,6,10,14.0,36.0,-22.0,20
2023-24,19,Inter,45,14,3,1,42.0,8.0,34.0,1
2023-24,19,Juventus,43,13,4,1,27.0,11.0,16.0,2
2023-24,19,Milan,36,11,3,4,32.0,20.0,12.0,3
2023-24,19,Fiorentina,33,10,3,5,27.0,18.0,9.0,4
2023-24,19,Bologna,31,8,7,3,21.0,15.0,6.0,5
2023-24,19,Atalanta,29,9,2,7,29.0,20.0,9.0,6
2023-24,19,Roma,28,8,4,6,30.0,20.0,10.0,7
2023-24,19,Napoli,28,8,4,6,28.0,21.0,7.0,8
2023-24,19,Lazio,27,8,3,7,21.0,19.0,2.0,9
2023-24,19,Torino,24,6,6,6,15.0,18.0,-3.0,10
2023-24,19,Monza,22,5,7,6,16.0,18.0,-2.0,11
2023-24,19,Genoa,20,5,5,8,19.0,23.0,-4.0,12
2023-24,19,Lecce,20,4,8,6,19.0,24.0,-5.0,13
2023-24,19,Frosinone,19,5,4,9,23.0,31.0,-8.0,14
2023-24,19,Udinese,17,2,11,5,18.0,28.0,-10.0,15
2023-24,19,Sassuolo,16,4,4,10,25.0,33.0,-8.0,16
2023-24,19,Verona,14,3,5,10,15.0,24.0,-9.0,17
2023-24,19,Cagliari,14,3,5,10,16.0,31.0,-15.0,18
2023-24,19,Empoli,13,3,4,11,10.0,30.0,-20.0,19
2023-24,19,Salernitana,12,2,6,10,15.0,36.0,-21.0,20
2023-24,20,Inter,48,15,3,1,44.0,9.0,35.0,1
2023-24,20,Juventus,46,14,4,1,29.0,12.0,17.0,2
2023-24,20,Milan,39,12,3,4,35.0,20.0,15.0,3
2023-24,20,Fiorentina,33,10,3,6,27.0,19.0,8.0,4
2023-24,20,Bologna,32,8,8,3,22.0,16.0,6.0,5
2023-24,20,Atalanta,30,9,3,7,30.0,21.0,9.0,6
2023-24,20,Lazio,30,9,3,7,23.0,20.0,3.0,7
2023-24,20,Roma,29,8,5,6,31.0,21.0,10.0,8
2023-24,20,Napoli,28,8,4,7,28.0,24.0,4.0,9
2023-24,20,Torino,27,7,6,6,18.0,18.0,0.0,10
2023-24,20,Monza,25,6,7,6,19.0,20.0,-1.0,11
2023-24,20,Genoa,21,5,6,8,20.0,24.0,-4.0,12
2023-24,20,Lecce,21,4,9,6,20.0,25.0,-5.0,13
2023-24,20,Sassuolo,19,5,4,10,26.0,33.0,-7.0,14
2023-24,20,Frosinone,19,5,4,10,25.0,34.0,-9.0,15
2023-24,20,Udinese,17,2,11,6,19.0,30.0,-11.0,16
2023-24,20,Cagliari,15,3,6,10,17.0,32.0,-15.0,17
2023-24,20,Verona,14,3,5,11,16.0,26.0,-10.0,18
2023-24,20,Empoli,13,3,4,12,10.0,33.0,-23.0,19
2023-24,20,Salernitana,12,2,6,11,16.0,38.0,-22.0,20
2023-24,21,Inter,51,16,3,1,49.0,10.0,39.0,1
2023-24,21,Juventus,49,15,4,1,32.0,12.0,20.0,2
2023-24,21,Milan,42,13,3,4,38.0,21.0,17.0,3
2023-24,21,Fiorentina,34,10,4,6,29.0,21.0,8.0,4
2023-24,21,Atalanta,33,10,3,7,35.0,21.0,14.0,5
2023-24,21,Lazio,33,10,3,7,24.0,20.0,4.0,6
2023-24,21,Bologna,32,8,8,4,23.0,18.0,5.0,7
2023-24,21,Napoli,31,9,4,7,30.0,25.0,5.0,8
2023-24,21,Roma,29,8,5,7,32.0,24.0,8.0,9
2023-24,21,Torino,28,7,7,6,18.0,18.0,0.0,10
2023-24,21,Monza,25,6,7,7,20.0,25.0,-5.0,11
2023-24,21,Genoa,22,5,7,8,20.0,24.0,-4.0,12
2023-24,21,Lecce,21,4,9,7,20.0,26.0,-6.0,13
2023-24,21,Sassuolo,19,5,4,11,26.0,36.0,-10.0,14
2023-24,21,Frosinone,19,5,4,11,25.0,39.0,-14.0,15
2023-24,21,Udinese,18,2,12,6,21.0,32.0,-11.0,16
2023-24,21,Cagliari,18,4,6,10,19.0,33.0,-14.0,17
2023-24,21,Verona,17,4,5,11,18.0,27.0,-9.0,18
2023-24,21,Empoli,13,3,4,13,11.0,35.0,-24.0,19
2023-24,21,Salernitana,12,2,6,12,17.0,40.0,-23.0,20
2023-24,22,Inter,54,17,3,1,53.0,10.0,43.0,1
2023-24,22,Juventus,52,16,4,1,35.0,12.0,23.0,2
2023-24,22,Milan,45,14,3,4,41.0,23.0,18.0,3
2023-24,22,Lazio,36,11,3,7,26.0,20.0,6.0,4
2023-24,22,Bologna,35,9,8,4,25.0,18.0,7.0,5
2023-24,22,Napoli,34,10,4,7,36.0,26.0,10.0,6
2023-24,22,Fiorentina,34,10,4,7,29.0,23.0,6.0,7
2023-24,22,Atalanta,33,10,3,8,35.0,25.0,10.0,8
2023-24,22,Roma,32,9,5,7,34.0,25.0,9.0,9
2023-24,22,Torino,28,7,7,7,18.0,20.0,-2.0,10
2023-24,22,Genoa,25,6,7,8,22.0,25.0,-3.0,11
2023-24,22,Monza,25,6,7,8,20.0,28.0,-8.0,12
2023-24,22,Frosinone,22,6,4,11,28.0,40.0,-12.0,13
2023-24,22,Lecce,21,4,9,8,20.0,29.0,-9.0,14
2023-24,22,Sassuolo,19,5,4,12,27.0,42.0,-15.0,15
2023-24,22,Udinese,18,2,12,7,23.0,35.0,-12.0,16
2023-24,22,Cagliari,18,4,6,11,20.0,36.0,-16.0,17
2023-24,22,Verona,17,4,5,12,19.0,29.0,-10.0,18
2023-24,22,Empoli,16,4,4,13,14.0,35.0,-21.0,19
2023-24,22,Salernitana,12,2,6,13,18.0,42.0,-24.0,20
2023-24,23,Inter,57,18,3,1,54.0,10.0,44.0,1
2023-24,23,Juventus,53,16,5,1,36.0,13.0,23.0,2
2023-24,23,Milan,46,14,4,4,43.0,25.0,18.0,3
2023-24,23,Lazio,37,11,4,7,26.0,20.0,6.0,4
2023-24,23,Atalanta,36,11,3,8,37.0,25.0,12.0,5
2023-24,23,Bologna,36,9,9,4,27.0,20.0,7.0,6
2023-24,23,Roma,35,10,5,7,36.0,26.0,10.0,7
2023-24,23,Napoli,35,10,5,7,36.0,26.0,10.0,8
2023-24,23,Fiorentina,34,10,4,8,29.0,24.0,5.0,9
2023-24,23,Torino,31,8,7,7,20.0,21.0,-1.0,10
2023-24,23,Genoa,28,7,7,8,24.0,26.0,-2.0,11
2023-24,23,Monza,28,7,7,8,21.0,28.0,-7.0,12
2023-24,23,Frosinone,23,6,5,11,29.0,41.0,-12.0,13
2023-24,23,Lecce,21,4,9,9,21.0,31.0,-10.0,14
2023-24,23,Sassuolo,19,5,4,13,27.0,43.0,-16.0,15
2023-24,23,Verona,18,4,6,12,20.0,30.0,-10.0,16
2023-24,23,Udinese,18,2,12,8,23.0,37.0,-14.0,17
2023-24,23,Cagliari,18,4,6,12,21.0,38.0,-17.0,18
2023-24,23,Empoli,17,4,5,13,15.0,36.0,-21.0,19
2023-24,23,Salernitana,12,2,6,14,19.0,44.0,-25.0,20
2023-24,24,Inter,60,19,3,1,55.0,10.0,45.0,1
2023-24,24,Juventus,53,16,5,2,36.0,14.0,22.0,2
2023-24,24,Milan,49,15,4,4,46.0,27.0,19.0,3
2023-24,24,Atalanta,39,12,3,8,40.0,26.0,14.0,4
2023-24,24,Bologna,39,10,9,4,31.0,22.0,9.0,5
2023-24,24,Roma,38,11,5,7,40.0,26.0,14.0,6
2023-24,24,Napoli,38,11,5,7,38.0,27.0,11.0,7
2023-24,24,Lazio,37,11,4,8,27.0,23.0,4.0,8
2023-24,24,Fiorentina,34,10,4,9,31.0,27.0,4.0,9
2023-24,24,Torino,32,8,8,7,20.0,21.0,-1.0,10
2023-24,24,Genoa,29,7,8,8,24.0,26.0,-2.0,11
2023-24,24,Monza,29,7,8,8,21.0,28.0,-7.0,12
2023-24,24,Lecce,24,5,9,9,24.0,33.0,-9.0,13
2023-24,24,Frosinone,23,6,5,12,31.0,44.0,-13.0,14
2023-24,24,Udinese,19,2,13,8,23.0,37.0,-14.0,15
2023-24,24,Sassuolo,19,5,4,14,29.0,47.0,-18.0,16
2023-24,24,Verona,18,4,6,13,21.0,32.0,-11.0,17
2023-24,24,Cagliari,18,4,6,13,21.0,42.0,-21.0,18
2023-24,24,Empoli,18,4,6,13,15.0,36.0,-21.0,19
2023-24,24,Salernitana,13,2,7,14,19.0,44.0,-25.0,20
2023-24,25,Inter,63,20,3,1,59.0,12.0,47.0,1
2023-24,25,Juventus,53,16,5,3,36.0,15.0,21.0,2
2023-24,25,Milan,52,16,4,4,47.0,27.0,20.0,3
2023-24,25,Atalanta,42,13,3,8,44.0,27.0,17.0,4
2023-24,25,Bologna,42,11,9,4,35.0,22.0,13.0,5
2023-24,25,Lazio,40,12,4,8,30.0,24.0,6.0,6
2023-24,25,Roma,38,11,5,8,42.0,30.0,12.0,7
2023-24,25,Napoli,38,11,5,8,38.0,28.0,10.0,8
2023-24,25,Fiorentina,37,11,4,9,36.0,28.0,8.0,9
2023-24,25,Torino,33,8,9,7,21.0,22.0,-1.0,10
2023-24,25,Monza,30,7,9,8,21.0,28.0,-7.0,11
2023-24,25,Genoa,29,7,8,9,25.0,30.0,-5.0,12
2023-24,25,Lecce,24,5,9,10,24.0,37.0,-13.0,13
2023-24,25,Frosinone,23,6,5,13,32.0,49.0,-17.0,14
2023-24,25,Udinese,22,3,13,8,24.0,37.0,-13.0,15
2023-24,25,Empoli,21,5,6,13,18.0,37.0,-19.0,16
2023-24,25,Sassuolo,20,5,5,14,30.0,48.0,-18.0,17
2023-24,25,Verona,19,4,7,13,21.0,32.0,-11.0,18
2023-24,25,Cagliari,18,4,6,14,22.0,45.0,-23.0,19
2023-24,25,Salernitana,13,2,7,15,20.0,47.0,-27.0,20
2023-24,26,Inter,66,21,3,1,63.0,12.0,51.0,1
2023-24,26,Juventus,54,16,6,3,38.0,17.0,21.0,2
2023-24,26,Milan,52,16,4,5,49.0,31.0,18.0,3
2023-24,26,Atalanta,45,14,3,8,47.0,27.0,20.0,4
2023-24,26,Bologna,45,12,9,4,37.0,23.0,14.0,5
2023-24,26,Roma,41,12,5,8,45.0,30.0,15.0,6
2023-24,26,Lazio,40,12,4,9,31.0,26.0,5.0,7
2023-24,26,Napoli,39,11,6,8,39.0,29.0,10.0,8
2023-24,26,Fiorentina,38,11,5,9,37.0,29.0,8.0,9
2023-24,26,Torino,36,9,9,7,23.0,22.0,1.0,10
2023-24,26,Monza,33,8,9,8,25.0,30.0,-5.0,11
2023-24,26,Genoa,30,7,9,9,26.0,31.0,-5.0,12
2023-24,26,Lecce,24,5,9,11,24.0,39.0,-15.0,13
2023-24,26,Udinese,23,3,14,8,25.0,38.0,-13.0,14
2023-24,26,Frosinone,23,6,5,14,32.0,52.0,-20.0,15
2023-24,26,Empoli,22,5,7,13,19.0,38.0,-19.0,16
2023-24,26,Verona,20,4,8,13,23.0,34.0,-11.0,17
2023-24,26,Sassuolo,20,5,5,15,30.0,51.0,-21.0,18
2023-24,26,Cagliari,19,4,7,14,23.0,46.0,-23.0,19
2023-24,26,Salernitana,13,2,7,16,20.0,51.0,-31.0,20
2023-24,27,Inter,69,22,3,1,67.0,12.0,55.0,1
2023-24,27,Juventus,57,17,6,3,41.0,19.0,22.0,2
2023-24,27,Milan,53,16,5,5,50.0,32.0,18.0,3
2023-24,27,Bologna,48,13,9,4,39.0,23.0,16.0,4
2023-24,27,Atalanta,46,14,4,8,48.0,28.0,20.0,5
2023-24,27,Roma,44,13,5,8,48.0,32.0,16.0,6
2023-24,27,Fiorentina,41,12,5,9,39.0,30.0,9.0,7
2023-24,27,Napoli,40,11,7,8,40.0,30.0,10.0,8
2023-24,27,Lazio,40,12,4,10,32.0,28.0,4.0,9
2023-24,27,Torino,36,9,9,8,25.0,25.0,0.0,10
2023-24,27,Monza,36,9,9,8,27.0,30.0,-3.0,11
2023-24,27,Genoa,33,8,9,9,28.0,31.0,-3.0,12
2023-24,27,Empoli,25,6,7,13,22.0,40.0,-18.0,13
2023-24,27,Lecce,24,5,9,12,24.0,43.0,-19.0,14
2023-24,27,Udinese,23,3,14,9,25.0,40.0,-15.0,15
2023-24,27,Frosinone,23,6,5,15,34.0,55.0,-21.0,16
2023-24,27,Verona,20,4,8,14,23.0,36.0,-13.0,17
2023-24,27,Sassuolo,20,5,5,16,32.0,54.0,-22.0,18
2023-24,27,Cagliari,20,4,8,14,24.0,47.0,-23.0,19
2023-24,27,Salernitana,13,2,7,17,20.0,53.0,-33.0,20
2023-24,28,Inter,72,23,3,1,69.0,13.0,56.0,1
2023-24,28,Juventus,57,17,6,4,42.0,21.0,21.0,2
2023-24,28,Milan,56,17,5,5,51.0,32.0,19.0,3
2023-24,28,Bologna,51,14,9,4,41.0,24.0,17.0,4
2023-24,28,Roma,47,14,5,8,52.0,33.0,19.0,5
2023-24,28,Atalanta,46,14,4,9,49.0,30.0,19.0,6
2023-24,28,Napoli,43,12,7,8,42.0,31.0,11.0,7
2023-24,28,Fiorentina,42,12,6,9,39.0,30.0,9.0,8
2023-24,28,Lazio,40,12,4,11,32.0,29.0,3.0,9
2023-24,28,Torino,37,9,10,8,25.0,25.0,0.0,10
2023-24,28,Monza,36,9,9,9,28.0,34.0,-6.0,11
2023-24,28,Genoa,33,8,9,10,29.0,33.0,-4.0,12
2023-24,28,Lecce,25,5,10,12,25.0,44.0,-19.0,13
2023-24,28,Empoli,25,6,7,14,22.0,41.0,-19.0,14
2023-24,28,Udinese,24,3,15,9,26.0,41.0,-15.0,15
2023-24,28,Frosinone,24,6,6,15,35.0,56.0,-21.0,16
2023-24,28,Verona,23,5,8,14,24.0,36.0,-12.0,17
2023-24,28,Cagliari,23,5,8,14,25.0,47.0,-22.0,18
2023-24,28,Sassuolo,20,5,5,17,32.0,55.0,-23.0,19
2023-24,28,Salernitana,14,2,8,17,21.0,54.0,-33.0,20
2023-24,29,Inter,75,24,3,1,70.0,13.0,57.0,1
2023-24,29,Milan,59,18,5,5,52.0,32.0,20.0,2
2023-24,29,Juventus,58,17,7,4,44.0,23.0,21.0,3
2023-24,29,Bologna,51,14,9,5,41.0,25.0,16.0,4
2023-24,29,Roma,48,14,6,8,54.0,35.0,19.0,5
2023-24,29,Atalanta,47,14,5,9,51.0,32.0,19.0,6
2023-24,29,Napoli,44,12,8,8,43.0,32.0,11.0,7
2023-24,29,Fiorentina,43,12,7,9,41.0,32.0,9.0,8
2023-24,29,Lazio,40,12,4,12,33.0,31.0,2.0,9
2023-24,29,Monza,39,10,9,9,31.0,36.0,-5.0,10
2023-24,29,Torino,38,9,11,8,26.0,26.0,0.0,11
2023-24,29,Genoa,33,8,9,11,31.0,36.0,-5.0,12
2023-24,29,Udinese,27,4,15,9,28.0,42.0,-14.0,13
2023-24,29,Verona,26,6,8,14,25.0,36.0,-11.0,14
2023-24,29,Cagliari,26,6,8,14,29.0,49.0,-20.0,15
2023-24,29,Lecce,25,5,10,13,25.0,45.0,-20.0,16
2023-24,29,Empoli,25,6,7,15,22.0,42.0,-20.0,17
2023-24,29,Frosinone,24,6,6,16,35.0,57.0,-22.0,18
2023-24,29,Sassuolo,23,6,5,17,33.0,55.0,-22.0,19
2023-24,29,Salernitana,14,2,8,18,23.0,58.0,-35.0,20
2023-24,30,Inter,76,24,4,1,71.0,14.0,57.0,1
2023-24,30,Milan,62,19,5,5,55.0,33.0,22.0,2
2023-24,30,Juventus,59,17,8,4,44.0,23.0,21.0,3
2023-24,30,Bologna,54,15,9,5,42.0,25.0,17.0,4
2023-24,30,Roma,51,15,6,8,55.0,35.0,20.0,5
2023-24,30,Atalanta,47,14,5,10,53.0,35.0,18.0,6
2023-24,30,Fiorentina,46,13,7,9,44.0,34.0,10.0,7
2023-24,30,Napoli,45,12,9,8,44.0,33.0,11.0,8
2023-24,30,Lazio,43,13,4,12,36.0,33.0,3.0,9
2023-24,30,Monza,42,11,9,9,32.0,36.0,-4.0,10
2023-24,30,Torino,41,10,11,8,28.0,26.0,2.0,11
2023-24,30,Genoa,34,8,10,11,31.0,36.0,-5.0,12
2023-24,30,Lecce,28,6,10,13,26.0,45.0,-19.0,13
2023-24,30,Udinese,27,4,15,10,28.0,44.0,-16.0,14
2023-24,30,Verona,26,6,8,15,26.0,39.0,-13.0,15
2023-24,30,Cagliari,26,6,8,15,29.0,50.0,-21.0,16
2023-24,30,Empoli,25,6,7,16,22.0,43.0,-21.0,17
2023-24,30,Frosinone,24,6,6,17,37.0,60.0,-23.0,18
2023-24,30,Sassuolo,23,6,5,18,33.0,56.0,-23.0,19
2023-24,30,Salernitana,14,2,8,19,23.0,59.0,-36.0,20
2023-24,31,Inter,79,25,4,1,73.0,14.0,59.0,1
2023-24,31,Milan,65,20,5,5,57.0,34.0,23.0,2
2023-24,31,Juventus,59,17,8,5,44.0,24.0,20.0,3
2023-24,31,Bologna,57,16,9,5,45.0,25.0,20.0,4
2023-24,31,Roma,52,15,7,8,55.0,35.0,20.0,5
2023-24,31,Atalanta,50,15,5,10,56.0,35.0,21.0,6
2023-24,31,Fiorentina,46,13,7,10,45.0,36.0,9.0,7
2023-24,31,Lazio,46,14,4,12,37.0,33.0,4.0,8
2023-24,31,Napoli,45,12,9,9,44.0,36.0,8.0,9
2023-24,31,Torino,44,11,11,8,29.0,26.0,3.0,10
2023-24,31,Monza,42,11,9,10,32.0,37.0,-5.0,11
2023-24,31,Genoa,35,8,11,11,32.0,37.0,-5.0,12
2023-24,31,Lecce,29,6,11,13,26.0,45.0,-19.0,13
2023-24,31,Udinese,28,4,16,10,29.0,45.0,-16.0,14
2023-24,31,Verona,27,6,9,15,27.0,40.0,-13.0,15
2023-24,31,Cagliari,27,6,9,15,30.0,51.0,-21.0,16
2023-24,31,Frosinone,25,6,7,17,38.0,61.0,-23.0,17
2023-24,31,Empoli,25,6,7,17,22.0,45.0,-23.0,18
2023-24,31,Sassuolo,24,6,6,18,34.0,57.0,-23.0,19
2023-24,31,Salernitana,14,2,8,20,23.0,62.0,-39.0,20
2023-24,32,Inter,82,26,4,1,75.0,15.0,60.0,1
2023-24,32,Milan,68,21,5,5,60.0,34.0,26.0,2
2023-24,32,Juventus,62,18,8,5,45.0,24.0,21.0,3
2023-24,32,Bologna,58,16,10,5,45.0,25.0,20.0,4
2023-24,32,Roma,55,16,7,8,56.0,35.0,21.0,5
2023-24,32,Atalanta,50,15,5,11,57.0,37.0,20.0,6
2023-24,32,Napoli,48,13,9,9,48.0,38.0,10.0,7
2023-24,32,Fiorentina,46,13,7,11,45.0,37.0,8.0,8
2023-24,32,Lazio,46,14,4,13,37.0,34.0,3.0,9
2023-24,32,Torino,44,11,11,9,31.0,29.0,2.0,10
2023-24,32,Monza,42,11,9,11,34.0,41.0,-7.0,11
2023-24,32,Genoa,38,9,11,11,34.0,38.0,-4.0,12
2023-24,32,Cagliari,30,7,9,15,32.0,52.0,-20.0,13
2023-24,32,Lecce,29,6,11,14,26.0,48.0,-22.0,14
2023-24,32,Udinese,28,4,16,11,30.0,47.0,-17.0,15
2023-24,32,Empoli,28,7,7,17,25.0,47.0,-22.0,16
2023-24,32,Verona,27,6,9,16,28.0,42.0,-14.0,17
2023-24,32,Frosinone,26,6,8,17,38.0,61.0,-23.0,18
2023-24,32,Sassuolo,25,6,7,18,36.0,59.0,-23.0,19
2023-24,32,Salernitana,15,2,9,20,25.0,64.0,-39.0,20
2023-24,33,Inter,83,26,5,1,77.0,17.0,60.0,1
2023-24,33,Milan,69,21,6,5,63.0,37.0,26.0,2
2023-24,33,Juventus,63,18,9,5,45.0,24.0,21.0,3
2023-24,33,Bologna,59,16,11,5,45.0,25.0,20.0,4
2023-24,33,Roma,58,17,7,8,58.0,36.0,22.0,5
2023-24,33,Atalanta,51,15,6,11,59.0,39.0,20.0,6
2023-24,33,Napoli,49,13,10,9,50.0,40.0,10.0,7
2023-24,33,Lazio,49,15,4,13,41.0,35.0,6.0,8
2023-24,33,Fiorentina,47,13,8,11,46.0,38.0,8.0,9
2023-24,33,Torino,45,11,12,9,31.0,29.0,2.0,10
2023-24,33,Monza,43,11,10,11,34.0,41.0,-7.0,11
2023-24,33,Genoa,39,9,12,11,35.0,39.0,-4.0,12
2023-24,33,Lecce,32,7,11,14,27.0,48.0,-21.0,13
2023-24,33,Cagliari,31,7,10,15,34.0,54.0,-20.0,14
2023-24,33,Verona,28,6,10,16,30.0,44.0,-14.0,15
2023-24,33,Udinese,28,4,16,12,31.0,49.0,-18.0,16
2023-24,33,Empoli,28,7,7,18,25.0,48.0,-23.0,17
2023-24,33,Frosinone,27,6,9,17,40.0,63.0,-23.0,18
2023-24,33,Sassuolo,26,6,8,18,39.0,62.0,-23.0,19
2023-24,33,Salernitana,15,2,9,21,26.0,68.0,-42.0,20
2023-24,34,Inter,86,27,5,1,79.0,18.0,61.0,1
2023-24,34,Milan,69,21,6,6,64.0,39.0,25.0,2
2023-24,34,Juventus,64,18,10,5,47.0,26.0,21.0,3
2023-24,34,Bologna,62,17,11,5,48.0,26.0,22.0,4
2023-24,34,Roma,58,17,7,9,59.0,39.0,20.0,5
2023-24,34,Atalanta,54,16,6,11,61.0,40.0,21.0,6
2023-24,34,Lazio,52,16,4,13,42.0,35.0,7.0,7
2023-24,34,Fiorentina,50,14,8,11,48.0,38.0,10.0,8
2023-24,34,Napoli,49,13,10,10,50.0,41.0,9.0,9
2023-24,34,Torino,46,11,13,9,31.0,29.0,2.0,10
2023-24,34,Monza,43,11,10,12,35.0,43.0,-8.0,11
2023-24,34,Genoa,39,9,12,12,35.0,40.0,-5.0,12
2023-24,34,Lecce,35,8,11,14,30.0,48.0,-18.0,13
2023-24,34,Cagliari,32,7,11,15,36.0,56.0,-20.0,14
2023-24,34,Verona,31,7,10,16,31.0,44.0,-13.0,15
2023-24,34,Empoli,31,8,7,18,26.0,48.0,-22.0,16
2023-24,34,Udinese,28,4,16,13,31.0,50.0,-19.0,17
2023-24,34,Frosinone,28,6,10,17,40.0,63.0,-23.0,18
2023-24,34,Sassuolo,26,6,8,19,39.0,65.0,-26.0,19
2023-24,34,Salernitana,15,2,9,22,26.0,70.0,-44.0,20
2023-24,35,Inter,89,28,5,1,81.0,18.0,63.0,1
2023-24,35,Milan,70,21,7,6,64.0,39.0,25.0,2
2023-24,35,Juventus,65,18,11,5,47.0,26.0,21.0,3
2023-24,35,Bologna,63,17,12,5,49.0,27.0,22.0,4
2023-24,35,Roma,59,17,8,9,61.0,41.0,20.0,5
2023-24,35,Atalanta,57,17,6,11,63.0,40.0,23.0,6
2023-24,35,Lazio,55,17,4,13,43.0,35.0,8.0,7
2023-24,35,Fiorentina,53,15,8,11,53.0,39.0,14.0,8
2023-24,35,Napoli,50,13,11,10,52.0,43.0,9.0,9
2023-24,35,Torino,46,11,13,10,31.0,31.0,0.0,10
2023-24,35,Monza,44,11,11,12,36.0,44.0,-8.0,11
2023-24,35,Genoa,42,10,12,12,38.0,40.0,-2.0,12
2023-24,35,Lecce,36,8,12,14,31.0,49.0,-18.0,13
2023-24,35,Cagliari,32,7,11,16,36.0,59.0,-23.0,14
2023-24,35,Verona,31,7,10,17,31.0,45.0,-14.0,15
2023-24,35,Frosinone,31,7,10,17,43.0,63.0,-20.0,16
2023-24,35,Empoli,31,8,7,19,26.0,50.0,-24.0,17
2023-24,35,Udinese,29,4,17,13,32.0,51.0,-19.0,18
2023-24,35,Sassuolo,26,6,8,20,40.0,70.0,-30.0,19
2023-24,35,Salernitana,15,2,9,23,26.0,73.0,-47.0,20
