stagione,player_id,nome_giocatore,squadra_sigla,ruolo_classic,ruolo_mantra,quotazione_iniziale,quotazione_attuale,fvm
2017-18,461,Torosidis,BOL,d,dd|ds|e,3.0,3.0,
2017-18,490,Regini,SAM,d,ds|dc,5.0,3.0,
2017-18,519,Gazzola,SAS,d,dd|e,3.0,3.0,
2017-18,550,Maksimovic,NAP,d,dd|dc,7.0,3.0,
2017-18,582,Gabriel Silva,UDI,d,ds|e,3.0,3.0,
2017-18,583,Heurtaux,VER,d,dc,7.0,3.0,
2017-18,587,Wague,UDI,d,dc,3.0,3.0,
2017-18,611,Rafael,CAG,p,por,1.0,3.0,
2017-18,622,Souprayen,VER,d,ds|e,7.0,3.0,
2017-18,630,Sala,SAM,d,dd|e,4.0,3.0,
2017-18,633,Fares,VER,a,a,3.0,3.0,
2017-18,700,Tonev,CRO,c,w|a,5.0,3.0,
2017-18,1909,Palladino,GEN,a,a,5.0,3.0,
2017-18,1955,Memushaj,BEN,c,c,5.0,3.0,
2017-18,1971,Eramo,BEN,c,e|m,3.0,3.0,
2017-18,1979,Barreca,TOR,d,ds|e,7.0,3.0,
2017-18,1998,Pjaca,JUV,a,a,8.0,3.0,
2017-18,2003,Murgia,LAZ,c,m|c,3.0,3.0,
2017-18,2009,Lukic,TOR,c,m|c,3.0,3.0,
2017-18,2040,Lombardi,BEN,a,a,1.0,3.0,
2017-18,2129,Simic L,SPA,d,dc,2.0,3.0,
2017-18,2166,Bentancur,JUV,c,c,3.0,3.0,
2017-18,2168,Musacchio,MIL,d,dc,10.0,3.0,
2017-18,2191,Ingelsson,UDI,c,e,2.0,3.0,
2017-18,2192,Bonifazi,TOR,d,dc,4.0,3.0,
2017-18,2195,Ounas,NAP,a,a,12.0,3.0,
2017-18,2204,Cossu,CAG,c,t,1.0,3.0,
2017-18,2208,Jaroszynski,CHI,d,ds|e,3.0,3.0,
2017-18,2272,Brosco,VER,d,dc,3.0,3.0,
2017-18,2293,Omeonga,GEN,c,c|t,2.0,3.0,
2017-18,2296,Mancini,ATA,d,dc,2.0,3.0,
2017-18,2650,Avenatti,BOL,a,pc,2.0,3.0,
2017-18,2654,Ceter,CAG,a,pc,5.0,3.0,
2017-18,2660,Silva J,ROM,d,ds|e,4.0,3.0,
2017-18,40,Da Costa,BOL,p,por,1.0,2.0,
2017-18,52,Oikonomou,SPA,d,dc,6.0,2.0,
2017-18,57,Crisetig,BOL,c,m|c,3.0,2.0,
2017-18,124,Meggiorini,CHI,a,a,6.0,2.0,
2017-18,133,Skorupski,ROM,p,por,1.0,2.0,
2017-18,138,Costa,BEN,d,ds|dc,5.0,2.0,
2017-18,173,Capezzi,SAM,c,m|c,5.0,2.0,
2017-18,217,Lamanna,GEN,p,por,1.0,2.0,
2017-18,276,Biabiany,INT,c,w,2.0,2.0,
2017-18,297,Buchel,VER,c,c,4.0,2.0,
2017-18,305,Sturaro,JUV,c,m|c,4.0,2.0,
2017-18,420,Lazaar,BEN,d,ds|e,6.0,2.0,
2017-18,491,Salamon,SPA,d,dc,1.0,2.0,
2017-18,574,Scuffet,UDI,p,por,8.0,2.0,
2017-18,640,Chiriches,NAP,d,dc,5.0,2.0,
2017-18,663,Krafth,BOL,d,dd|e,4.0,2.0,
2017-18,772,Kragl,CRO,c,e|c,6.0,2.0,
2017-18,805,Fiamozzi,GEN,d,dd|e,2.0,2.0,
2017-18,1858,Krejci,BOL,c,w,8.0,2.0,
2017-18,1930,Pinsoglio,JUV,p,por,1.0,2.0,
2017-18,1992,Fossati,VER,c,m|c,5.0,2.0,
2017-18,2007,Wallace,LAZ,d,dc,6.0,2.0,
2017-18,2015,Letschert,SAS,d,dd|dc,4.0,2.0,
2017-18,2076,Rog,NAP,c,c|t,5.0,2.0,
2017-18,2087,Olivera M.,FIO,d,ds|e,6.0,2.0,
2017-18,2120,Bastoni,ATA,d,dc,1.0,2.0,
2017-18,2146,Han,CAG,a,pc,2.0,2.0,
2017-18,2161,Haas,ATA,c,m|c,3.0,2.0,
2017-18,2170,Milinkovic-Savic V.,TOR,p,por,1.0,2.0,
2017-18,2171,Lyanco,TOR,d,dc,8.0,2.0,
2017-18,2184,Gravillon,BEN,d,dd|dc,1.0,2.0,
2017-18,2202,Cabrera,CRO,d,ds|dc,6.0,2.0,
2017-18,2203,Di Chiara,BEN,d,ds|e,5.0,2.0,
2017-18,2206,Felicioli,VER,d,ds|e,2.0,2.0,
2017-18,2207,Zekhnini,FIO,a,a,3.0,2.0,
2017-18,2239,Gyamfi,BEN,d,dd|e,1.0,2.0,
2017-18,2241,Lucioni,BEN,d,dc,6.0,2.0,
2017-18,2244,Del Pinto,BEN,c,m|c,1.0,2.0,
2017-18,2268,Finotto,SPA,a,pc,2.0,2.0,
2017-18,2281,Vido,ATA,a,pc,4.0,2.0,
2017-18,2297,Rossi F.,ATA,p,por,1.0,2.0,
2017-18,2304,Salcedo E.,GEN,a,pc,1.0,2.0,
2017-18,2329,Keita C,BOL,d,ds|e,3.0,2.0,
2017-18,2336,Bearzotti,VER,d,dd|e,1.0,2.0,
2017-18,2651,Lisandro Lopez,INT,d,dc,5.0,2.0,
2017-18,2664,El Yamiq,GEN,d,dc,1.0,2.0,
2017-18,2665,Diaby,CRO,c,w|a,3.0,2.0,
2017-18,3,Radunovic,ATA,p,por,1.0,1.0,
2017-18,8,Brivio,GEN,d,ds|e,1.0,1.0,
2017-18,10,Cherubin,VER,d,dd|ds|dc,1.0,1.0,
2017-18,13,Drame',SPA,d,ds|e,1.0,1.0,
2017-18,97,Seculin,CHI,p,por,1.0,1.0,
2017-18,100,Cesar,CHI,d,dc,5.0,1.0,
2017-18,103,Frey,CHI,d,dd|ds|e,1.0,1.0,
2017-18,116,Izco,CRO,c,e|m,3.0,1.0,
2017-18,159,Sepe,NAP,p,por,1.0,1.0,
2017-18,182,Acosty,CRO,a,a,1.0,1.0,
2017-18,186,Rebic,FIO,a,a,2.0,1.0,
2017-18,197,Pavlovic D.,CRO,d,ds|e,3.0,1.0,
2017-18,216,Donnarumma An.,MIL,p,por,1.0,1.0,
2017-18,243,Gakpe',GEN,a,a,1.0,1.0,
2017-18,248,Berni,INT,p,por,1.0,1.0,
2017-18,255,Dodo' R.,SAM,d,ds|e,1.0,1.0,
2017-18,267,Gnoukouri,INT,c,m|c,1.0,1.0,
2017-18,317,Guerrieri,LAZ,p,por,1.0,1.0,
2017-18,318,Marchetti,LAZ,p,por,6.0,1.0,
2017-18,323,Gentiletti,GEN,d,dc,3.0,1.0,
2017-18,326,Mauricio N.,LAZ,d,dc,1.0,1.0,
2017-18,334,Crecco,LAZ,c,e|c,1.0,1.0,
2017-18,344,Djordjevic,LAZ,a,pc,5.0,1.0,
2017-18,354,Albertazzi,VER,d,ds|e,1.0,1.0,
2017-18,356,Antonelli,MIL,d,ds|e,4.0,1.0,
2017-18,360,Paletta,MIL,d,dc,5.0,1.0,
2017-18,362,Simic S,CRO,d,dc,2.0,1.0,
2017-18,371,Mauri J,MIL,c,m|c,2.0,1.0,
2017-18,385,Gabriel,MIL,p,por,1.0,1.0,
2017-18,386,Rafael Cabral,NAP,p,por,1.0,1.0,
2017-18,405,Valdifiori,TOR,c,m|c,5.0,1.0,
2017-18,417,Emerson P.,ROM,d,ds|e,4.0,1.0,
2017-18,451,Lobont,ROM,p,por,1.0,1.0,
2017-18,481,Brignoli,BEN,p,por,1.0,1.0,
2017-18,505,Bonazzoli,SPA,a,pc,1.0,1.0,
2017-18,510,Pegolo,SAS,p,por,1.0,1.0,
2017-18,512,Pomini,SAS,p,por,1.0,1.0,
2017-18,514,Antei,BEN,d,dd|dc,2.0,1.0,
2017-18,524,Biondini,SAS,c,m|c,4.0,1.0,
2017-18,542,Ichazo,TOR,p,por,1.0,1.0,
2017-18,543,Padelli,INT,p,por,1.0,1.0,
2017-18,544,Avelar,TOR,d,ds|e,2.0,1.0,
2017-18,570,Karnezis,UDI,p,por,1.0,1.0,
2017-18,600,Verre,SAM,c,c|t,5.0,1.0,
2017-18,609,Coppola,VER,p,por,1.0,1.0,
2017-18,612,Bianchetti,VER,d,dc,6.0,1.0,
2017-18,629,Laner,VER,c,e|c,1.0,1.0,
2017-18,632,Zaccagni,VER,c,m|c,4.0,1.0,
2017-18,658,Falco,BOL,c,t,1.0,1.0,
2017-18,703,Mounier,BOL,c,w|a,2.0,1.0,
2017-18,718,Rodriguez Ale.,CHI,a,pc,1.0,1.0,
2017-18,720,Belec,SAM,p,por,6.0,1.0,
2017-18,726,Vitale,SPA,c,c|t,1.0,1.0,
2017-18,764,Sadiq,TOR,a,pc,3.0,1.0,
2017-18,767,Tupta,VER,a,pc,1.0,1.0,
2017-18,770,Pezzella Giu.,UDI,d,dd|ds|e,4.0,1.0,
2017-18,821,Marson,SAS,p,por,1.0,1.0,
2017-18,1844,Della Giovanna,SPA,d,ds|dc,1.0,1.0,
2017-18,1856,Boldor,VER,d,dc,1.0,1.0,
2017-18,1863,Storari,MIL,p,por,1.0,1.0,
2017-18,1872,Dessena,CAG,c,e|m,4.0,1.0,
2017-18,1873,Di Gennaro D,LAZ,c,c,4.0,1.0,
2017-18,1880,Giannetti,CAG,a,pc,1.0,1.0,
2017-18,1881,Melchiorri,CAG,a,pc,3.0,1.0,
2017-18,1890,Festa,CRO,p,por,1.0,1.0,
2017-18,1893,Cremonesi,SPA,d,dc,3.0,1.0,
2017-18,1917,Dragowski,FIO,p,por,1.0,1.0,
2017-18,1921,Zima L.,GEN,p,por,1.0,1.0,
2017-18,1935,Vargic,LAZ,p,por,1.0,1.0,
2017-18,1970,Tozzo,SAM,p,por,1.0,1.0,
2017-18,1984,Angella,UDI,d,dc,4.0,1.0,
2017-18,1988,Ewandro,UDI,a,a,3.0,1.0,
2017-18,1991,Balzano,CAG,d,dd|ds|e,1.0,1.0,
2017-18,2032,Hagi,FIO,c,c|t,2.0,1.0,
2017-18,2038,Pinamonti,INT,a,pc,3.0,1.0,
2017-18,2048,Lo Faso,FIO,a,a,3.0,1.0,
2017-18,2052,Gomez G,MIL,d,dc,3.0,1.0,
2017-18,2057,Gustafson,TOR,c,c|t,1.0,1.0,
2017-18,2060,Milic,NAP,d,ds|e,3.0,1.0,
2017-18,2063,Jose' Sosa,MIL,c,c|t,2.0,1.0,
2017-18,2071,Dussenne,CRO,d,dc,1.0,1.0,
2017-18,2075,Cristoforo,FIO,c,m|c,4.0,1.0,
2017-18,2103,Pellegri,GEN,a,pc,1.0,1.0,
2017-18,2106,Morosini,GEN,c,t|a,1.0,1.0,
2017-18,2107,Kiyine,CHI,c,c|w|t,1.0,1.0,
2017-18,2121,Melegoni,ATA,c,c,1.0,1.0,
2017-18,2127,Satalino,SAS,p,por,1.0,1.0,
2017-18,2132,Kotnik,CRO,c,t|a,1.0,1.0,
2017-18,2133,Valencia Jm,BOL,c,t|a,1.0,1.0,
2017-18,2137,Scamacca,SAS,a,pc,1.0,1.0,
2017-18,2138,Suljic,CRO,c,m|c,1.0,1.0,
2017-18,2156,Crosta,CAG,p,por,1.0,1.0,
2017-18,2162,Joao Schmidt,ATA,c,m|c,4.0,1.0,
2017-18,2173,Malle',UDI,a,a,1.0,1.0,
2017-18,2180,Karsdorp,ROM,d,dd|e,9.0,1.0,
2017-18,2182,Rigione,CHI,d,dc,1.0,1.0,
2017-18,2185,Gaudino,CHI,c,m|c,4.0,1.0,
2017-18,2211,Silvestri,VER,p,por,1.0,1.0,
2017-18,2212,Vaisanen,SPA,d,dc,4.0,1.0,
2017-18,2213,Cassata,SAS,c,c|t,2.0,1.0,
2017-18,2216,Konate,SPA,d,ds|e,3.0,1.0,
2017-18,2240,Lopez W,BEN,d,ds|e,1.0,1.0,
2017-18,2242,Padella,BEN,d,dc,1.0,1.0,
2017-18,2245,Melara,BEN,c,e,1.0,1.0,
2017-18,2247,Cisse' K,BEN,a,pc,2.0,1.0,
2017-18,2249,Santurro,BOL,p,por,1.0,1.0,
2017-18,2250,Del Fabro,JUV,d,dc,1.0,1.0,
2017-18,2251,Viscovo,CRO,p,por,1.0,1.0,
2017-18,2252,Marchizza,SAS,d,ds|dc,1.0,1.0,
2017-18,2253,Bandinelli,SAS,c,c|t,1.0,1.0,
2017-18,2255,Marchegiani,SPA,p,por,1.0,1.0,
2017-18,2256,Poluzzi,SPA,p,por,1.0,1.0,
2017-18,2258,Gasparetto,SPA,d,dc,1.0,1.0,
2017-18,2259,Polvani,SPA,d,dc,1.0,1.0,
2017-18,2266,Schiavon,SPA,c,m|c,2.0,1.0,
2017-18,2270,Zaccagno,TOR,p,por,1.0,1.0,
2017-18,2276,Cotticelli,BEN,p,por,1.0,1.0,
2017-18,2291,Rodriguez T,GEN,c,w,3.0,1.0,
2017-18,2294,Cerofolini,FIO,p,por,1.0,1.0,
2017-18,2295,Confente,CHI,p,por,1.0,1.0,
2017-18,2298,Bochniewicz,UDI,d,dc,1.0,1.0,
2017-18,2299,Palombi,LAZ,a,pc,1.0,1.0,
2017-18,2300,Leverbe,SAM,d,dc,1.0,1.0,
2017-18,2303,Migliore,GEN,d,ds|e,4.0,1.0,
2017-18,2305,Piscitelli,BEN,p,por,1.0,1.0,
2017-18,2312,Hristov,FIO,d,dc,1.0,1.0,
2017-18,2313,Tomic,SAM,d,dd|e,1.0,1.0,
2017-18,2314,Brlek,GEN,c,c|t,5.0,1.0,
2017-18,2316,Zanellato,CRO,c,m|c,1.0,1.0,
2017-18,2326,Romero A,CRO,c,m|c,2.0,1.0,
2017-18,2328,Vanheusden,INT,d,dc,1.0,1.0,
2017-18,2330,Mikulic,SAM,d,dc,1.0,1.0,
2017-18,2331,Borsellini,UDI,p,por,1.0,1.0,
2017-18,2332,Bruno Jordao,LAZ,c,c,1.0,1.0,
2017-18,2333,Pedro Neto,LAZ,c,w,1.0,1.0,
2017-18,2334,Leris,CHI,a,a,1.0,1.0,
2017-18,2644,Billong,BEN,d,dc,3.0,1.0,
2017-18,2648,Machach,NAP,c,c|t,2.0,1.0,
2017-18,2657,Antonucci,ROM,a,a,1.0,1.0,
2017-18,2663,Tanasijevic,CHI,d,dc,1.0,1.0,
2017-18,2718,Balde' I.,SAM,a,pc,1.0,1.0,
2018-19,2610,Ronaldo,JUV,a,pc,49.0,41.0,
2018-19,568,Quagliarella,SAM,a,pc,28.0,35.0,
2018-19,410,Mertens,NAP,a,a,31.0,33.0,
2018-19,608,Zapata D.,ATA,a,pc,26.0,32.0,
2018-19,785,Immobile,LAZ,a,pc,41.0,31.0,
2018-19,2756,Piatek,MIL,a,pc,13.0,28.0,
2018-19,441,Belotti,TOR,a,pc,29.0,27.0,
2018-19,177,Ilicic,ATA,c,t|a,26.0,26.0,
2018-19,277,Icardi,INT,a,pc,39.0,26.0,
2018-19,408,Higuain,MIL,a,pc,33.0,26.0,
2018-19,475,Iago Falque,TOR,a,a,25.0,25.0,
2018-19,647,Dzeko,ROM,a,pc,35.0,25.0,
2018-19,2012,Milik,NAP,a,pc,26.0,25.0,
2018-19,26,Gomez,ATA,a,a,23.0,24.0,
2018-19,247,Pavoletti,CAG,a,pc,17.0,23.0,
2018-19,309,Dybala,JUV,a,a,36.0,23.0,
2018-19,312,Mandzukic,JUV,a,pc,18.0,23.0,
2018-19,409,Insigne,NAP,a,a,27.0,23.0,
2018-19,704,Perisic,INT,c,w|a,28.0,23.0,
2018-19,1996,De Paul,UDI,c,w|t,15.0,23.0,
2018-19,383,Petagna,SPA,a,pc,15.0,22.0,
2018-19,467,Nainggolan,INT,c,c|t,25.0,22.0,
2018-19,2002,Chiesa,FIO,c,w|a,23.0,22.0,
2018-19,406,Callejon,NAP,a,w|a,21.0,21.0,
2018-19,507,Muriel,FIO,a,pc,21.0,21.0,
2018-19,643,Defrel,SAM,a,pc,20.0,21.0,
2018-19,645,Milinkovic-Savic,LAZ,c,c|t,30.0,21.0,
2018-19,375,Suso,MIL,a,t|a,21.0,20.0,
2018-19,771,Boateng,SAS,c,t|a,20.0,20.0,
2018-19,795,El Shaarawy,ROM,a,a,16.0,20.0,
2018-19,2085,Luis Alberto,LAZ,c,t|a,27.0,20.0,
2018-19,2201,Under,ROM,a,a,21.0,20.0,
2018-19,2819,Caputo,EMP,a,pc,14.0,20.0,
2018-19,345,Keita B.,INT,a,a,19.0,19.0,
2018-19,407,Gabbiadini,SAM,a,pc,19.0,19.0,
2018-19,469,Pjanic,JUV,c,c,20.0,19.0,
2018-19,531,Berardi,SAS,a,a,16.0,19.0,
2018-19,123,Inglese,PAR,a,pc,13.0,18.0,
2018-19,152,Zielinski,NAP,c,c|t,14.0,17.0,
2018-19,350,Donnarumma G.,MIL,p,por,12.0,17.0,
2018-19,367,Bonaventura,MIL,c,c|w|t,20.0,17.0,
2018-19,392,Koulibaly,NAP,d,dc,17.0,17.0,
2018-19,453,Szczesny,JUV,p,por,18.0,17.0,
2018-19,495,Correa,LAZ,c,t|a,12.0,17.0,
2018-19,2061,Simeone,FIO,a,pc,26.0,17.0,
2018-19,2200,Douglas Costa,JUV,c,w,24.0,17.0,
2018-19,2214,Kolarov,ROM,d,ds|e,17.0,17.0,
2018-19,2267,Antenucci,SPA,a,pc,25.0,17.0,
2018-19,90,Lasagna,UDI,a,pc,22.0,16.0,
2018-19,474,Gervinho,PAR,a,a,10.0,16.0,
2018-19,536,Politano,INT,a,a,15.0,16.0,
2018-19,788,Freuler,ATA,c,c,16.0,16.0,
2018-19,2167,Orsolini,BOL,a,t|a,3.0,16.0,
2018-19,2194,Calhanoglu,MIL,c,t|a,21.0,16.0,
2018-19,2306,Matuidi,JUV,c,m|c,15.0,16.0,
2018-19,2378,Pastore,ROM,c,c|t,21.0,16.0,
2018-19,2504,Can,JUV,c,m|c,19.0,16.0,
2018-19,2775,Ruiz,NAP,c,c|t,14.0,16.0,
2018-19,4324,Okaka,UDI,a,pc,10.0,16.0,
2018-19,226,Izzo,TOR,d,dd|dc,9.0,15.0,
2018-19,250,Handanovic,INT,p,por,16.0,15.0,
2018-19,315,Zaza,TOR,a,pc,22.0,15.0,
2018-19,342,Parolo,LAZ,c,m|c,13.0,15.0,
2018-19,397,Allan,NAP,c,m|c,17.0,15.0,
2018-19,652,Kalinic,MIL,a,pc,15.0,15.0,
2018-19,1879,Farias,EMP,a,a,12.0,15.0,
2018-19,2179,Sirigu,TOR,p,por,11.0,15.0,
2018-19,2263,Lazzari,SPA,c,e,10.0,15.0,
2018-19,2743,Santander,BOL,a,pc,10.0,15.0,
2018-19,2764,Martinez L.,INT,a,pc,17.0,15.0,
2018-19,28,Kurtic,SPA,c,c|t,9.0,14.0,
2018-19,183,Babacar,SAS,a,pc,14.0,14.0,
2018-19,280,Palacio,BOL,a,a,8.0,14.0,
2018-19,299,Khedira,JUV,c,c,18.0,14.0,
2018-19,322,De Vrij,INT,d,dc,17.0,14.0,
2018-19,478,Ljajic,TOR,a,t|a,14.0,14.0,
2018-19,509,Consigli,SAS,p,por,9.0,14.0,
2018-19,662,Alex Sandro,JUV,d,ds|e,17.0,14.0,
2018-19,706,Ansaldi,TOR,d,dd|ds|e,11.0,14.0,
2018-19,779,Cristante,ROM,c,c|t,18.0,14.0,
2018-19,798,Skriniar,INT,d,dc,16.0,14.0,
2018-19,1850,Kessie',MIL,c,m|c,11.0,14.0,
2018-19,2077,Pasalic,ATA,c,c|t,14.0,14.0,
2018-19,2155,Cutrone,MIL,a,pc,17.0,14.0,
2018-19,2215,Veretout,FIO,c,c,17.0,14.0,
2018-19,2288,N'koulou,TOR,d,dc,12.0,14.0,
2018-19,2692,Castillejo,MIL,a,w|a,16.0,14.0,
2018-19,2779,Kluivert,ROM,a,a,18.0,14.0,
2018-19,148,Krunic,EMP,c,c|t,9.0,13.0,
2018-19,237,Perotti,ROM,c,w|t,16.0,13.0,
2018-19,288,Chiellini,JUV,d,dc,12.0,13.0,
2018-19,374,Poli,BOL,c,m|c,8.0,13.0,
2018-19,376,Verdi,NAP,c,t|a,18.0,13.0,
2018-19,460,Romagnoli,MIL,d,dc,10.0,13.0,
2018-19,464,Florenzi,ROM,d,dd|e,14.0,13.0,
2018-19,472,Destro,BOL,a,pc,13.0,13.0,
2018-19,487,De Silvestri,TOR,d,dd|e,14.0,13.0,
2018-19,513,Acerbi,LAZ,d,dc,12.0,13.0,
2018-19,530,Pellegrini Lo.,ROM,c,c,14.0,13.0,
2018-19,537,Sansone,BOL,a,a,11.0,13.0,
2018-19,556,Baselli,TOR,c,c,10.0,13.0,
2018-19,644,Pulgar,BOL,c,m|c,10.0,13.0,
2018-19,2130,Hateboer,ATA,d,dd|e,8.0,13.0,
2018-19,2160,Gosens,ATA,d,ds|e,7.0,13.0,
2018-19,2284,Caicedo,LAZ,a,pc,6.0,13.0,
2018-19,2296,Mancini,ATA,d,dc,8.0,13.0,
2018-19,4322,Paqueta',MIL,c,t,13.0,13.0,
2018-19,111,Birsa,CAG,c,t,12.0,12.0,
2018-19,184,Bernardeschi,JUV,c,w|a,16.0,12.0,
2018-19,234,Kucka,PAR,c,m|c,9.0,12.0,
2018-19,286,Bonucci,JUV,d,dc,12.0,12.0,
2018-19,459,Manolas,ROM,d,dc,12.0,12.0,
2018-19,526,Duncan,SAS,c,m|c,8.0,12.0,
2018-19,557,Benassi,FIO,c,c,12.0,12.0,
2018-19,572,Meret,NAP,p,por,14.0,12.0,
2018-19,578,Danilo Lar.,BOL,d,dc,8.0,12.0,
2018-19,695,Toloi,ATA,d,dc,10.0,12.0,
2018-19,1870,Barella,CAG,c,m|c,14.0,12.0,
2018-19,1874,Joao Pedro,CAG,c,t,13.0,12.0,
2018-19,1934,Strakosha,LAZ,p,por,12.0,12.0,
2018-19,1958,Caprari,SAM,a,t|a,10.0,12.0,
2018-19,1974,Schick,ROM,a,pc,17.0,12.0,
2018-19,2016,Fazio,ROM,d,dc,11.0,12.0,
2018-19,2065,Praet,SAM,c,c|t,10.0,12.0,
2018-19,2178,Cragno,CAG,p,por,8.0,12.0,
2018-19,2197,Castagne,ATA,d,dd|e,6.0,12.0,
2018-19,2287,Ramirez,SAM,c,t,14.0,12.0,
2018-19,2639,Bakayoko,MIL,c,m|c,11.0,12.0,
2018-19,2816,Di Lorenzo,EMP,d,dd|e,5.0,12.0,
2018-19,2832,Boga,SAS,c,t|a,8.0,12.0,
2018-19,2857,Traore' Hj.,EMP,c,c|t,1.0,12.0,
2018-19,22,De Roon,ATA,c,m|c,8.0,11.0,
2018-19,212,Ciofani D.,FRO,a,pc,6.0,11.0,
2018-19,236,Lazovic,GEN,c,e|c,5.0,11.0,
2018-19,265,Brozovic,INT,c,c|t,16.0,11.0,
2018-19,295,Asamoah,INT,d,ds|e,9.0,11.0,
2018-19,338,Lulic,LAZ,c,e|c,11.0,11.0,
2018-19,382,Niang,TOR,a,a,12.0,11.0,
2018-19,402,Hamsik,NAP,c,c|t,15.0,11.0,
2018-19,447,La Gumina,EMP,a,pc,12.0,11.0,
2018-19,479,Sanabria,GEN,a,pc,11.0,11.0,
2018-19,523,Vrsaljko,INT,d,dd|e,14.0,11.0,
2018-19,621,Romulo,LAZ,c,e|m,9.0,11.0,
2018-19,697,Cuadrado,JUV,c,w,18.0,11.0,
2018-19,713,Dzemaili,BOL,c,c|t,13.0,11.0,
2018-19,1843,Radu I.,GEN,p,por,1.0,11.0,
2018-19,1857,Di Francesco F.,SAS,a,w|a,14.0,11.0,
2018-19,1978,Sensi,SAS,c,m|c,6.0,11.0,
2018-19,1986,Fofana,UDI,c,m|c,9.0,11.0,
2018-19,1998,Pjaca,FIO,a,a,16.0,11.0,
2018-19,2006,Lirola,SAS,d,dd|e,6.0,11.0,
2018-19,2124,Zajc,EMP,c,t,8.0,11.0,
2018-19,2175,Andre' Silva,MIL,a,pc,11.0,11.0,
2018-19,2309,Pezzella Ger.,FIO,d,dc,10.0,11.0,
2018-19,2310,Cancelo,JUV,d,dd|e,14.0,11.0,
2018-19,2387,Lafont,FIO,p,por,10.0,11.0,
2018-19,2617,Nzonzi,ROM,c,m|c,11.0,11.0,
2018-19,2759,Criscito,GEN,d,ds|dc,9.0,11.0,
2018-19,2762,Kouame',GEN,a,pc,3.0,11.0,
2018-19,2789,Meite',TOR,c,m|c,3.0,11.0,
2018-19,2792,Musso,UDI,p,por,8.0,11.0,
2018-19,2812,Ciano,FRO,a,a,10.0,11.0,
2018-19,2826,Pussetto,UDI,a,w|a,12.0,11.0,
2018-19,41,Mirante,ROM,p,por,1.0,10.0,
2018-19,112,Castro,CAG,c,c|t,12.0,10.0,
2018-19,133,Skorupski,BOL,p,por,9.0,10.0,
2018-19,150,Saponara,SAM,c,t,10.0,10.0,
2018-19,181,Vecino,INT,c,m|c,10.0,10.0,
2018-19,238,Rincon,TOR,c,m|c,7.0,10.0,
2018-19,245,Pandev,GEN,a,a,9.0,10.0,
2018-19,253,D'ambrosio,INT,d,dd|ds|e,8.0,10.0,
2018-19,388,Albiol,NAP,d,dc,13.0,10.0,
2018-19,463,De Rossi,ROM,c,m|c,8.0,10.0,
2018-19,484,Viviano,SPA,p,por,8.0,10.0,
2018-19,492,Silvestre,EMP,d,dc,7.0,10.0,
2018-19,610,Gollini,ATA,p,por,1.0,10.0,
2018-19,633,Fares,SPA,c,e,5.0,10.0,
2018-19,708,Felipe,SPA,d,dc,6.0,10.0,
2018-19,761,Audero,SAM,p,por,9.0,10.0,
2018-19,801,Gagliardini,INT,c,m|c,7.0,10.0,
2018-19,827,Locatelli,SAS,c,m|c,7.0,10.0,
2018-19,1895,Ferrari G.,SAS,d,dc,8.0,10.0,
2018-19,1967,Gerson,FIO,c,c|t,11.0,10.0,
2018-19,2008,Linetty,SAM,c,c,6.0,10.0,
2018-19,2038,Pinamonti,FRO,a,pc,7.0,10.0,
2018-19,2097,Kean,JUV,a,pc,7.0,10.0,
2018-19,2164,Milenkovic,FIO,d,dd|dc,6.0,10.0,
2018-19,2168,Musacchio,MIL,d,dc,5.0,10.0,
2018-19,2209,Lucas Leiva,LAZ,c,m|c,12.0,10.0,
2018-19,2320,Andersen,SAM,d,dc,6.0,10.0,
2018-19,2391,Ekdal,SAM,c,m|c,8.0,10.0,
2018-19,2766,Zaniolo,ROM,c,c|t,1.0,10.0,
2018-19,2860,Malcuit,NAP,d,dd|e,7.0,10.0,
2018-19,4332,Demiral,SAS,d,dc,3.0,10.0,
2018-19,15,Masiello,ATA,d,dd|dc,14.0,9.0,
2018-19,142,Mario Rui,NAP,d,ds|e,8.0,9.0,
2018-19,252,Biraghi,FIO,d,ds|e,6.0,9.0,
2018-19,332,Candreva,INT,c,w,13.0,9.0,
2018-19,390,Ghoulam,NAP,d,ds|e,9.0,9.0,
2018-19,470,Strootman,ROM,c,m|c,10.0,9.0,
2018-19,532,Falcinelli,BOL,a,pc,16.0,9.0,
2018-19,533,Floccari,SPA,a,pc,5.0,9.0,
2018-19,637,Siligardi,PAR,a,a,7.0,9.0,
2018-19,702,Giaccherini,CHI,c,w|t,14.0,9.0,
2018-19,1864,Bruno Alves,PAR,d,dc,5.0,9.0,
2018-19,1933,Mandragora,UDI,c,m|c,9.0,9.0,
2018-19,2009,Lukic,TOR,c,c,2.0,9.0,
2018-19,2166,Bentancur,JUV,c,c,8.0,9.0,
2018-19,2169,Rodriguez R.,MIL,d,ds|e,8.0,9.0,
2018-19,2181,Palomino,ATA,d,dc,7.0,9.0,
2018-19,2188,Marusic,LAZ,c,e,9.0,9.0,
2018-19,2205,Berenguer,TOR,c,w,5.0,9.0,
2018-19,2261,Vicari,SPA,d,dc,4.0,9.0,
2018-19,2315,Stryger Larsen,UDI,d,dd|dc,6.0,9.0,
2018-19,2327,Stepinski,CHI,a,pc,13.0,9.0,
2018-19,2625,Soriano,BOL,c,c|t,12.0,9.0,
2018-19,2719,Barrow,ATA,a,pc,11.0,9.0,
