stagione_target,player_id,nome_giocatore,ruolo,squadra_giocatore_target,squadra_giocatore_n1,cambio_squadra,presenze_cumulate_carriera_n1,fantamedia_target,gol_target,assist_target,bonus_netti_target,presenze_target,voto_medio_target,presenze_titolare_target,fantamedia_lag1,gol_lag1,assist_lag1,bonus_netti_lag1,presenze_lag1,voto_medio_lag1,minuti_totali_lag1,xg_totale_lag1,xa_totale_lag1,shots_totali_lag1,presenze_titolare_lag1,ammonizioni_totali_lag1,espulsioni_totali_lag1,rigori_segnati_totali_lag1,rigori_sbagliati_totali_lag1,rigori_parati_totali_lag1,fantamedia_ma3,gol_ma3,assist_ma3,bonus_netti_ma3,presenze_ma3,voto_medio_ma3,minuti_totali_ma3,xg_totale_ma3,xa_totale_ma3,shots_totali_ma3,presenze_titolare_ma3,ammonizioni_totali_ma3,espulsioni_totali_ma3,rigori_segnati_totali_ma3,rigori_sbagliati_totali_ma3,rigori_parati_totali_ma3,fantamedia_std3,fantamedia_trend3,gol_std3,gol_trend3,assist_std3,assist_trend3,bonus_netti_std3,bonus_netti_trend3,presenze_std3,presenze_trend3,voto_medio_std3,voto_medio_trend3,minuti_totali_std3,minuti_totali_trend3,xg_totale_std3,xg_totale_trend3,xa_totale_std3,xa_totale_trend3,shots_totali_std3,shots_totali_trend3,presenze_titolare_std3,presenze_titolare_trend3,ammonizioni_totali_std3,ammonizioni_totali_trend3,espulsioni_totali_std3,espulsioni_totali_trend3,rigori_segnati_totali_std3,rigori_segnati_totali_trend3,rigori_sbagliati_totali_std3,rigori_sbagliati_totali_trend3,rigori_parati_totali_std3,rigori_parati_totali_trend3,fantamedia_career_mean,gol_career_mean,assist_career_mean,bonus_netti_career_mean,presenze_career_mean,voto_medio_career_mean,minuti_totali_career_mean,xg_totale_career_mean,xa_totale_career_mean,shots_totali_career_mean,presenze_titolare_career_mean,ammonizioni_totali_career_mean,espulsioni_totali_career_mean,rigori_segnati_totali_career_mean,rigori_sbagliati_totali_career_mean,rigori_parati_totali_career_mean,eta_n1,squadra_in_champions_n1,squadra_in_champions_target,squadra_punti_finali_n1,squadra_posizione_finale_n1,squadra_nuova_punti_finali_n1,squadra_nuova_posizione_finale_n1,quotazione_iniziale_n1,quotazione_attuale_n1,fvm_n1,quotazione_iniziale_target,infortuni_n1_count,infortuni_n1_giorni_totali,infortuni_career_count,altezza_m,nazionalita,piede_dominante,titolarita_forum,media_voto_forum,salute_forum,bonus_forum,consiglio_esperti_forum,totale_forum
2024-25,6458,Serdar,centrocampista,Verona,Verona,0.0,1.0,6.023809523809524,2.0,1.0,5.0,21.0,5.785714285714286,16.0,5.956521739130435,0.0,1.0,-2.5,23.0,6.065217391304348,1661.0,1.060647669248283,1.1698606880381703,22.0,19.0,7.0,0.0,0.0,0.0,0.0,5.956521739130435,0.0,1.0,-2.5,23.0,6.065217391304348,1661.0,1.060647669248283,1.1698606880381703,22.0,19.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.956521739130435,0.0,1.0,-2.5,23.0,6.065217391304348,1661.0,1.060647669248283,1.1698606880381703,22.0,19.0,7.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,37.0,13.0,,,5.0,8.0,7.5,5.0,1.0,7.0,9.0,1.84,Germany,,,,,,,
2025-26,6458,Serdar,centrocampista,Verona,Verona,0.0,2.0,6.222222222222222,2.0,0.0,4.5,18.0,5.972222222222222,12.0,6.023809523809524,2.0,1.0,5.0,21.0,5.785714285714286,1380.0,1.6178497727960348,1.0614012964069843,30.0,16.0,2.0,1.0,0.0,0.0,0.0,5.99016563146998,1.0,1.0,1.25,22.0,5.925465838509316,1520.5,1.3392487210221589,1.1156309922225773,26.0,17.5,4.5,0.5,0.0,0.0,0.0,0.03364389233954457,0.06728778467908914,1.0,2.0,0.0,0.0,3.75,7.5,1.0,-2.0,0.13975155279503104,-0.2795031055900621,140.5,-281.0,0.27860105177387595,0.5572021035477519,0.054229695815593004,-0.10845939163118601,4.0,8.0,1.5,-3.0,2.5,-5.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99016563146998,1.0,1.0,1.25,22.0,5.925465838509316,1520.5,1.3392487210221589,1.1156309922225773,26.0,17.5,4.5,0.5,0.0,0.0,0.0,27.0,0.0,0.0,34.0,15.0,,,5.0,6.0,6.0,5.0,4.0,121.0,13.0,1.84,Germany,,,,,,,
2024-25,5295,Musah,centrocampista,Milan,Milan,0.0,1.0,5.673076923076923,0.0,2.0,-0.5,26.0,5.6923076923076925,19.0,5.86,0.0,1.0,-1.5,25.0,5.92,1439.0,0.6486980924382806,1.5079145263880491,14.0,13.0,5.0,0.0,0.0,0.0,0.0,5.86,0.0,1.0,-1.5,25.0,5.92,1439.0,0.6486980924382806,1.5079145263880491,14.0,13.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.86,0.0,1.0,-1.5,25.0,5.92,1439.0,0.6486980924382806,1.5079145263880491,14.0,13.0,5.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,74.0,2.0,,,9.0,5.0,10.5,4.0,2.0,25.0,4.0,1.78,United States,,,,,,,
2025-26,5295,Musah,centrocampista,Atalanta,Milan,1.0,2.0,6.09375,1.0,0.0,2.5,16.0,5.9375,5.0,5.673076923076923,0.0,2.0,-0.5,26.0,5.6923076923076925,1561.0,2.601052531041205,2.0415506903082132,22.0,19.0,5.0,0.0,0.0,0.0,0.0,5.766538461538461,0.0,1.5,-1.0,25.5,5.806153846153846,1500.0,1.6248753117397428,1.7747326083481312,18.0,16.0,5.0,0.0,0.0,0.0,0.0,0.09346153846153848,-0.18692307692307697,0.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.11384615384615371,-0.22769230769230742,61.0,122.0,0.9761772193014622,1.9523544386029243,0.26681808196008205,0.5336361639201641,4.0,8.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.766538461538461,0.0,1.5,-1.0,25.5,5.806153846153846,1500.0,1.6248753117397428,1.7747326083481312,18.0,16.0,5.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,60.0,9.0,74.0,3.0,4.0,4.0,7.0,6.0,2.0,24.0,6.0,1.78,United States,,,,,,,
2024-25,6409,Beltran L.,attaccante,Fiorentina,Fiorentina,0.0,1.0,6.416666666666667,3.0,4.0,13.0,30.0,5.983333333333333,21.0,6.65,5.0,1.0,16.0,30.0,6.116666666666666,1712.0,3.8111711302772164,2.241196360439062,31.0,21.0,6.0,0.0,1.0,0.0,0.0,6.65,5.0,1.0,16.0,30.0,6.116666666666666,1712.0,3.8111711302772164,2.241196360439062,31.0,21.0,6.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.65,5.0,1.0,16.0,30.0,6.116666666666666,1712.0,3.8111711302772164,2.241196360439062,31.0,21.0,6.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,57.0,8.0,,,16.0,18.0,30.0,11.0,2.0,23.0,4.0,1.76,Argentina,,,,,,,
2024-25,6435,Krstovic,attaccante,Lecce,Lecce,0.0,1.0,6.918918918918919,9.0,5.0,32.0,37.0,6.054054054054054,37.0,6.303030303030303,6.0,1.0,13.0,33.0,5.909090909090909,2401.0,12.602945871651173,2.69566588755697,92.0,30.0,4.0,1.0,1.0,2.0,0.0,6.303030303030303,6.0,1.0,13.0,33.0,5.909090909090909,2401.0,12.602945871651173,2.69566588755697,92.0,30.0,4.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.303030303030303,6.0,1.0,13.0,33.0,5.909090909090909,2401.0,12.602945871651173,2.69566588755697,92.0,30.0,4.0,1.0,1.0,2.0,0.0,23.0,0.0,0.0,37.0,14.0,,,11.0,12.0,23.5,17.0,0.0,0,2.0,1.85,Montenegro,,,,,,,
2025-26,6435,Krstovic,attaccante,Atalanta,Lecce,1.0,2.0,7.1875,10.0,5.0,33.0,32.0,6.15625,18.0,6.918918918918919,9.0,5.0,32.0,37.0,6.054054054054054,3096.0,12.192179908044636,3.5718187177553773,137.0,37.0,6.0,0.0,2.0,1.0,0.0,6.610974610974611,7.5,3.0,22.5,35.0,5.981572481572481,2748.5,12.397562889847904,3.1337423026561737,114.5,33.5,5.0,0.5,1.5,1.5,0.0,0.30794430794430827,0.6158886158886165,1.5,3.0,2.0,4.0,9.5,19.0,2.0,4.0,0.07248157248157261,0.14496314496314522,347.5,695.0,0.2053829818032682,-0.4107659636065364,0.4380764150992036,0.8761528301984072,22.5,45.0,3.5,7.0,1.0,2.0,0.5,-1.0,0.5,1.0,0.5,-1.0,0.0,0.0,6.610974610974611,7.5,3.0,22.5,35.0,5.981572481572481,2748.5,12.397562889847904,3.1337423026561737,114.5,33.5,5.0,0.5,1.5,1.5,0.0,24.0,0.0,1.0,31.0,18.0,74.0,3.0,17.0,20.0,53.5,20.0,0.0,0,2.0,1.85,Montenegro,,,,,,,
2024-25,6459,Karlsson,attaccante,Lecce,Bologna,1.0,1.0,6.088235294117647,1.0,0.0,4.5,17.0,5.823529411764706,9.0,5.916666666666667,0.0,0.0,0.0,6.0,5.916666666666667,344.0,0.4770841570571065,0.14981486462056637,6.0,4.0,0.0,0.0,0.0,0.0,0.0,5.916666666666667,0.0,0.0,0.0,6.0,5.916666666666667,344.0,0.4770841570571065,0.14981486462056637,6.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.916666666666667,0.0,0.0,0.0,6.0,5.916666666666667,344.0,0.4770841570571065,0.14981486462056637,6.0,4.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,68.0,3.0,37.0,14.0,11.0,2.0,6.0,7.0,3.0,103.0,6.0,1.79,Sweden,right,,,,,,
2024-25,6426,Pedersen,difensore,Torino,Sassuolo,1.0,1.0,5.543478260869565,0.0,0.0,-1.5,23.0,5.608695652173913,15.0,5.717391304347826,0.0,2.0,0.0,23.0,5.717391304347826,1580.0,0.1500912057235837,1.4423717940226197,3.0,16.0,4.0,0.0,0.0,0.0,0.0,5.717391304347826,0.0,2.0,0.0,23.0,5.717391304347826,1580.0,0.1500912057235837,1.4423717940226197,3.0,16.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.717391304347826,0.0,2.0,0.0,23.0,5.717391304347826,1580.0,0.1500912057235837,1.4423717940226197,3.0,16.0,4.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,29.0,19.0,53.0,9.0,7.0,3.0,8.5,6.0,1.0,38.0,8.0,1.84,Norway,right,,,,,,
2025-26,6426,Pedersen,difensore,Torino,Torino,0.0,2.0,5.964285714285714,1.0,2.0,3.5,28.0,5.839285714285714,23.0,5.543478260869565,0.0,0.0,-1.5,23.0,5.608695652173913,1349.0,0.8383578862994909,0.31397981476038694,8.0,15.0,3.0,0.0,0.0,0.0,0.0,5.630434782608695,0.0,1.0,-0.75,23.0,5.663043478260869,1464.5,0.4942245460115373,0.8781758043915033,5.5,15.5,3.5,0.0,0.0,0.0,0.0,0.08695652173913038,-0.17391304347826075,0.0,0.0,1.0,-2.0,0.75,-1.5,0.0,0.0,0.05434782608695654,-0.10869565217391308,115.5,-231.0,0.3441333402879536,0.6882666805759072,0.5641959896311164,-1.1283919792622328,2.5,5.0,0.5,-1.0,0.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.630434782608695,0.0,1.0,-0.75,23.0,5.663043478260869,1464.5,0.4942245460115373,0.8781758043915033,5.5,15.5,3.5,0.0,0.0,0.0,0.0,24.0,0.0,0.0,44.0,11.0,,,6.0,3.0,4.5,4.0,2.0,13.0,10.0,1.84,Norway,right,,,,,,
2024-25,6206,Fabbian,centrocampista,Bologna,Bologna,0.0,1.0,6.4772727272727275,3.0,0.0,8.5,22.0,6.090909090909091,9.0,6.863636363636363,5.0,1.0,14.0,22.0,6.2272727272727275,1044.0,4.738078761845827,1.9500266648828983,28.0,11.0,4.0,0.0,0.0,0.0,0.0,6.863636363636363,5.0,1.0,14.0,22.0,6.2272727272727275,1044.0,4.738078761845827,1.9500266648828983,28.0,11.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.863636363636363,5.0,1.0,14.0,22.0,6.2272727272727275,1044.0,4.738078761845827,1.9500266648828983,28.0,11.0,4.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,68.0,3.0,,,5.0,19.0,22.5,13.0,0.0,0,0.0,,,,,,,,,
2025-26,6206,Fabbian,centrocampista,Fiorentina,Bologna,1.0,2.0,6.045454545454546,2.0,0.0,5.5,22.0,5.795454545454546,12.0,6.4772727272727275,3.0,0.0,8.5,22.0,6.090909090909091,992.0,2.8819183595478535,1.5135211404412985,21.0,9.0,1.0,0.0,0.0,0.0,0.0,6.670454545454545,4.0,0.5,11.25,22.0,6.159090909090909,1018.0,3.8099985606968403,1.7317739026620984,24.5,10.0,2.5,0.0,0.0,0.0,0.0,0.1931818181818179,-0.3863636363636358,1.0,-2.0,0.5,-1.0,2.75,-5.5,0.0,0.0,0.06818181818181834,-0.1363636363636367,26.0,-52.0,0.9280802011489868,-1.8561604022979736,0.21825276222079992,-0.43650552444159985,3.5,-7.0,1.0,-2.0,1.5,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.670454545454545,4.0,0.5,11.25,22.0,6.159090909090909,1018.0,3.8099985606968403,1.7317739026620984,24.5,10.0,2.5,0.0,0.0,0.0,0.0,23.0,1.0,0.0,62.0,8.0,62.0,7.0,13.0,12.0,8.0,10.0,0.0,0,0.0,,,,,,,,,
2024-25,6464,Wieteska,difensore,Cagliari,Cagliari,0.0,1.0,5.5,0.0,0.0,-0.5,5.0,5.6,1.0,5.5,0.0,1.0,-1.0,15.0,5.566666666666666,954.0,0.27347872592508793,0.5759464874863625,4.0,10.0,2.0,1.0,0.0,0.0,0.0,5.5,0.0,1.0,-1.0,15.0,5.566666666666666,954.0,0.27347872592508793,0.5759464874863625,4.0,10.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,0.0,1.0,-1.0,15.0,5.566666666666666,954.0,0.27347872592508793,0.5759464874863625,4.0,10.0,2.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,36.0,15.0,,,5.0,2.0,4.5,3.0,0.0,0,0.0,1.87,Poland,right,,,,,,
2024-25,5067,Bakker,difensore,Atalanta,Atalanta,0.0,1.0,6.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,1.0,0.0,2.5,9.0,5.722222222222222,363.0,0.2858780734241009,0.18584331031888723,5.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.5,9.0,5.722222222222222,363.0,0.2858780734241009,0.18584331031888723,5.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,0.0,2.5,9.0,5.722222222222222,363.0,0.2858780734241009,0.18584331031888723,5.0,3.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,66.0,5.0,,,12.0,6.0,5.0,4.0,1.0,4.0,4.0,1.89,Netherlands,left,,,,,,
2024-25,4186,Guendouzi,centrocampista,Lazio,Lazio,0.0,1.0,6.0675675675675675,1.0,2.0,1.0,37.0,6.04054054054054,37.0,6.212121212121212,2.0,3.0,6.5,33.0,6.015151515151516,2378.0,1.3498496962711215,3.3368871798738837,26.0,27.0,3.0,1.0,0.0,0.0,0.0,6.212121212121212,2.0,3.0,6.5,33.0,6.015151515151516,2378.0,1.3498496962711215,3.3368871798738837,26.0,27.0,3.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.212121212121212,2.0,3.0,6.5,33.0,6.015151515151516,2378.0,1.3498496962711215,3.3368871798738837,26.0,27.0,3.0,1.0,0.0,0.0,0.0,24.0,1.0,0.0,60.0,7.0,,,13.0,11.0,14.5,10.0,1.0,10.0,8.0,1.85,France,,,,,,,
2025-26,4186,Guendouzi,centrocampista,Lazio,Lazio,0.0,2.0,6.3125,2.0,0.0,2.5,16.0,6.15625,16.0,6.0675675675675675,1.0,2.0,1.0,37.0,6.04054054054054,3281.0,1.5578105077147484,3.081902503967285,27.0,37.0,8.0,0.0,0.0,0.0,0.0,6.13984438984439,1.5,2.5,3.75,35.0,6.027846027846028,2829.5,1.453830101992935,3.2093948419205844,26.5,32.0,5.5,0.5,0.0,0.0,0.0,0.0722768222768222,-0.1445536445536444,0.5,-1.0,0.5,-1.0,2.75,-5.5,2.0,4.0,0.012694512694512383,0.025389025389024766,451.5,903.0,0.10398040572181344,0.20796081144362688,0.12749233795329928,-0.25498467590659857,0.5,1.0,5.0,10.0,2.5,5.0,0.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13984438984439,1.5,2.5,3.75,35.0,6.027846027846028,2829.5,1.453830101992935,3.2093948419205844,26.5,32.0,5.5,0.5,0.0,0.0,0.0,25.0,0.0,0.0,65.0,6.0,,,10.0,11.0,10.5,11.0,2.0,9.0,10.0,1.85,France,,,,,,,
2024-25,6226,Castellanos,attaccante,Lazio,Lazio,0.0,1.0,7.172413793103448,8.0,3.0,25.5,29.0,6.293103448275862,28.0,6.32258064516129,4.0,3.0,14.0,31.0,5.870967741935484,1650.0,6.691938574425876,1.9540263283997774,54.0,16.0,2.0,0.0,0.0,0.0,0.0,6.32258064516129,4.0,3.0,14.0,31.0,5.870967741935484,1650.0,6.691938574425876,1.9540263283997774,54.0,16.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.32258064516129,4.0,3.0,14.0,31.0,5.870967741935484,1650.0,6.691938574425876,1.9540263283997774,54.0,16.0,2.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,60.0,7.0,,,13.0,13.0,25.0,21.0,1.0,15.0,4.0,1.78,Argentina,right,,,,,,
2025-26,6226,Castellanos,attaccante,Lazio,Lazio,0.0,2.0,6.818181818181818,2.0,3.0,8.0,11.0,6.090909090909091,8.0,7.172413793103448,8.0,3.0,25.5,29.0,6.293103448275862,2407.0,16.131397516466677,3.629513030871749,108.0,28.0,7.0,1.0,2.0,1.0,0.0,6.747497219132369,6.0,3.0,19.75,30.0,6.082035595105673,2028.5,11.411668045446277,2.791769679635763,81.0,22.0,4.5,0.5,1.0,0.5,0.0,0.4249165739710792,0.8498331479421584,2.0,4.0,0.0,0.0,5.75,11.5,1.0,-2.0,0.21106785317018906,0.4221357063403781,378.5,757.0,4.7197294710204005,9.439458942040801,0.8377433512359858,1.6754867024719715,27.0,54.0,6.0,12.0,2.5,5.0,0.5,1.0,1.0,2.0,0.5,1.0,0.0,0.0,6.747497219132369,6.0,3.0,19.75,30.0,6.082035595105673,2028.5,11.411668045446277,2.791769679635763,81.0,22.0,4.5,0.5,1.0,0.5,0.0,25.0,0.0,0.0,65.0,6.0,,,21.0,22.0,96.0,21.0,3.0,56.0,7.0,1.78,Argentina,right,,,,,,
2024-25,6424,Prati,centrocampista,Cagliari,Cagliari,0.0,1.0,5.8,0.0,0.0,-0.5,10.0,5.85,8.0,6.0,1.0,1.0,2.0,26.0,5.923076923076923,1978.0,2.1295204116031528,0.582101290114224,35.0,19.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,2.0,26.0,5.923076923076923,1978.0,2.1295204116031528,0.582101290114224,35.0,19.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,1.0,2.0,26.0,5.923076923076923,1978.0,2.1295204116031528,0.582101290114224,35.0,19.0,4.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,36.0,15.0,,,2.0,7.0,7.5,4.0,0.0,0,0.0,1.85,Italy,right,,,,,,
2025-26,6424,Prati,centrocampista,Torino,Cagliari,1.0,2.0,5.875,1.0,0.0,0.0,32.0,5.875,22.0,5.8,0.0,0.0,-0.5,10.0,5.85,579.0,0.07365255989134312,0.5021635591983795,4.0,8.0,1.0,0.0,0.0,0.0,0.0,5.9,0.5,0.5,0.75,18.0,5.8865384615384615,1278.5,1.101586485747248,0.5421324246563017,19.5,13.5,2.5,0.0,0.0,0.0,0.0,0.10000000000000009,-0.20000000000000018,0.5,-1.0,0.5,-1.0,1.25,-2.5,8.0,-16.0,0.03653846153846185,-0.0730769230769237,699.5,-1399.0,1.0279339258559048,-2.0558678517118096,0.03996886545792222,-0.07993773091584444,15.5,-31.0,5.5,-11.0,1.5,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.5,0.5,0.75,18.0,5.8865384615384615,1278.5,1.101586485747248,0.5421324246563017,19.5,13.5,2.5,0.0,0.0,0.0,0.0,20.0,0.0,0.0,36.0,14.0,44.0,11.0,4.0,3.0,6.0,3.0,1.0,24.0,1.0,1.85,Italy,right,,,,,,
2024-25,6481,Payero,centrocampista,Udinese,Udinese,0.0,1.0,5.96,1.0,1.0,1.5,25.0,5.9,16.0,6.017857142857143,2.0,2.0,4.0,28.0,5.875,1796.0,1.4152702372521162,1.6361295226961374,38.0,21.0,6.0,1.0,0.0,0.0,0.0,6.017857142857143,2.0,2.0,4.0,28.0,5.875,1796.0,1.4152702372521162,1.6361295226961374,38.0,21.0,6.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.017857142857143,2.0,2.0,4.0,28.0,5.875,1796.0,1.4152702372521162,1.6361295226961374,38.0,21.0,6.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,34.0,17.0,,,5.0,7.0,17.0,8.0,0.0,0,5.0,1.82,Argentina,,,,,,,
2025-26,6481,Payero,centrocampista,Cremonese,Udinese,1.0,2.0,5.86,1.0,0.0,-1.0,25.0,5.9,16.0,5.96,1.0,1.0,1.5,25.0,5.9,1391.0,1.3691439758986235,1.263338158838451,31.0,16.0,5.0,0.0,0.0,0.0,0.0,5.988928571428572,1.5,1.5,2.75,26.5,5.8875,1593.5,1.3922071065753698,1.4497338407672942,34.5,18.5,5.5,0.5,0.0,0.0,0.0,0.028928571428571637,-0.05785714285714327,0.5,-1.0,0.5,-1.0,1.25,-2.5,1.5,-3.0,0.012500000000000178,0.025000000000000355,202.5,-405.0,0.02306313067674637,-0.04612626135349274,0.18639568192884326,-0.3727913638576865,3.5,-7.0,2.5,-5.0,0.5,-1.0,0.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.988928571428572,1.5,1.5,2.75,26.5,5.8875,1593.5,1.3922071065753698,1.4497338407672942,34.5,18.5,5.5,0.5,0.0,0.0,0.0,16.0,0.0,0.0,44.0,12.0,,,8.0,6.0,7.5,4.0,3.0,89.0,8.0,1.82,Argentina,,,,,,,
2024-25,4317,N'Dicka,difensore,Roma,Roma,0.0,1.0,6.026315789473684,0.0,0.0,-1.0,38.0,6.052631578947368,0.0,5.86,0.0,3.0,0.0,25.0,5.86,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.86,0.0,3.0,0.0,25.0,5.86,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.86,0.0,3.0,0.0,25.0,5.86,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,63.0,6.0,,,9.0,6.0,17.5,8.0,0.0,0,0.0,,,,,,,,,
2025-26,4317,N'Dicka,difensore,Roma,Roma,0.0,2.0,6.32258064516129,3.0,1.0,7.5,31.0,6.080645161290323,0.0,6.026315789473684,0.0,0.0,-1.0,38.0,6.052631578947368,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.943157894736842,0.0,1.5,-0.5,31.5,5.956315789473685,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.08315789473684188,0.16631578947368375,0.0,0.0,1.5,-3.0,0.5,-1.0,6.5,13.0,0.09631578947368391,0.19263157894736782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.943157894736842,0.0,1.5,-0.5,31.5,5.956315789473685,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,66.0,5.0,,,8.0,10.0,13.5,10.0,0.0,0,0.0,,,,,,,,,
2024-25,5919,Tchaouna,centrocampista,Lazio,Salernitana,1.0,1.0,5.775,1.0,0.0,1.0,20.0,5.725,6.0,6.517241379310345,4.0,3.0,13.0,29.0,6.068965517241379,2096.0,2.7410695469006896,2.286348751746118,44.0,23.0,4.0,0.0,0.0,0.0,0.0,6.517241379310345,4.0,3.0,13.0,29.0,6.068965517241379,2096.0,2.7410695469006896,2.286348751746118,44.0,23.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.517241379310345,4.0,3.0,13.0,29.0,6.068965517241379,2096.0,2.7410695469006896,2.286348751746118,44.0,23.0,4.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,16.0,20.0,60.0,7.0,3.0,15.0,22.5,9.0,1.0,12.0,1.0,1.8,France,,,,,,,
2024-25,6486,Suslov,centrocampista,Verona,Verona,0.0,1.0,5.758064516129032,0.0,1.0,-2.5,31.0,5.838709677419355,27.0,6.466666666666667,2.0,5.0,10.5,30.0,6.116666666666666,2105.0,3.3827812066301703,3.2258242769166827,53.0,23.0,7.0,0.0,1.0,0.0,0.0,6.466666666666667,2.0,5.0,10.5,30.0,6.116666666666666,2105.0,3.3827812066301703,3.2258242769166827,53.0,23.0,7.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.466666666666667,2.0,5.0,10.5,30.0,6.116666666666666,2105.0,3.3827812066301703,3.2258242769166827,53.0,23.0,7.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,37.0,13.0,,,3.0,13.0,20.0,13.0,0.0,0,2.0,1.74,Slovakia,left,,,,,,
2025-26,6486,Suslov,centrocampista,Verona,Verona,0.0,2.0,5.6,0.0,0.0,-1.5,10.0,5.75,5.0,5.758064516129032,0.0,1.0,-2.5,31.0,5.838709677419355,2123.0,1.6774194007739425,2.0379438870586455,32.0,27.0,5.0,1.0,0.0,0.0,0.0,6.112365591397849,1.0,3.0,4.0,30.5,5.977688172043011,2114.0,2.5301003037020564,2.631884081987664,42.5,25.0,6.0,0.5,0.5,0.0,0.0,0.3543010752688174,-0.7086021505376348,1.0,-2.0,2.0,-4.0,6.5,-13.0,0.5,1.0,0.13897849462365564,-0.27795698924731127,9.0,18.0,0.8526809029281139,-1.7053618058562279,0.5939401949290186,-1.1878803898580372,10.5,-21.0,2.0,4.0,1.0,-2.0,0.5,1.0,0.5,-1.0,0.0,0.0,0.0,0.0,6.112365591397849,1.0,3.0,4.0,30.5,5.977688172043011,2114.0,2.5301003037020564,2.631884081987664,42.5,25.0,6.0,0.5,0.5,0.0,0.0,22.0,0.0,0.0,34.0,15.0,,,13.0,6.0,9.0,9.0,2.0,37.0,4.0,1.74,Slovakia,left,,,,,,
